scene_id,initial_location_x,initial_location_y,initial_location_z,goal_location_x,goal_location_y,goal_location_z
debug_0000,-237.85651801569085,-553.4957598963782,0.8792894576176267,230.86841702109228,333.33703991355605,0.0
debug_0000,515.8132083697833,-544.6968744853096,0.4258081807812008,356.75573061673424,155.50769227878777,0.4876671886757987
debug_0000,11.924035196447601,506.21540627861646,0.0,-469.29031426203403,-383.09860259321533,0.0
debug_0000,45.647241033195584,286.74200855142533,0.18862496294708922,503.70170663231823,-39.599141049104645,0.0
debug_0000,220.76319491685211,292.01364879368793,0.0,-505.7454469511991,-158.41332757536884,0.0
debug_0000,-532.6896563898048,247.92463532780872,0.0,-21.325940524899845,-438.3949205536025,0.31229024903252467
debug_0000,285.9499247665055,57.781268771019555,0.2339322622308484,-384.020454407788,-479.86941276801844,0.5645033833444134
debug_0000,157.0066990607576,-497.37914713907355,0.2703875088086838,-120.03753253968503,316.90423870464986,0.0
debug_0000,94.273732020073,-432.36932585149896,0.22055663144850593,18.379353798800217,209.22556774705146,0.07594774297024884
debug_0000,-494.4660297334876,457.2644760207502,0.0,-30.571657005888564,-469.8683786163606,0.4673319143663084
debug_0000,256.00808179046993,-534.0714629302888,0.2426114298325658,-245.55894107567576,-99.88798228019698,0.0
debug_0000,-338.26038046351186,374.2634553887335,0.0,-299.58473881578743,-517.9834609723241,0.6406195267803839
debug_0000,-419.6919133331867,187.59667668153958,0.0,221.56539479850886,-441.1947634264212,0.0
debug_0000,-345.98125978677297,300.0,0.0,571.5090499703825,188.30063993961386,0.0
debug_0000,398.39902378617376,506.3741662097682,0.0,71.77877905918398,-107.47366493016143,0.7844793060595725
debug_0000,-28.859340977466175,-411.0584456380305,0.17762781102478076,549.4589493947856,329.8975643759821,0.0
debug_0000,389.50604794495126,-556.1910224244314,0.6239831452488166,-489.3646220501491,-221.78543444512212,0.0
debug_0000,-448.82142754098027,-164.23573299495956,0.0,146.24547348468965,380.44526348807364,0.0
debug_0000,-208.89279693439448,168.5166438319601,0.0,109.38691338130118,-372.4085207636721,0.0
debug_0000,548.2812246199517,-153.79531270675176,0.8808092211549335,260.2731728051482,178.24155527509708,0.7216257298586927
debug_0000,89.31741371337151,334.9220957904059,0.0,-424.6692539135839,-470.3615964769567,0.2897427312064012
debug_0000,-32.37189432527015,-494.091104005848,0.5866556847578721,464.1922358848915,334.8888427988278,0.0
debug_0000,-483.7151427314049,-516.4311771837693,0.6281647558109649,-208.12572152479518,276.05686460602686,0.0
debug_0000,362.95494050583716,-549.7418568730416,0.512790635742096,473.8047419536263,290.27211177036423,0.0
debug_0000,-517.30573994256,563.8450051900992,0.0,196.58287122280393,-384.5402816398387,0.0
debug_0000,576.560717367737,-210.60407630966444,0.10422068582615229,80.82783563907257,489.53112418953674,0.0
debug_0000,-333.9117048270598,-552.6060000858887,0.9483564338378337,383.1832452781259,167.10540120683143,0.44302903739955424
debug_0000,-411.05438415142135,-438.2589366149004,0.10899219780241401,398.8311095707316,191.96439915019664,0.48507784570705287
debug_0000,-282.9369820919668,-573.4527591471998,0.9775997987546788,390.20052479339927,205.4110978770389,0.5894470498401131
debug_0000,471.4252580291292,-570.0034217693187,0.8621279615399778,-484.7472817905229,-121.22747087039335,0.0
debug_0000,75.79143959363634,392.4729722610979,0.0,-359.70125632342274,-169.1934568148757,0.7384871652844154
debug_0000,128.17681708186467,-564.0179219204691,0.7589296882839502,37.234565818248726,232.07063500610886,0.1538618422241683
debug_0000,454.2156924678711,-529.5201784649993,0.16414100801722875,-224.5351154697412,-94.01590828993642,0.06009613508411765
debug_0000,-238.70204829535174,-549.97745051542,0.8619578843124135,414.72531169408904,313.3898617827302,0.0
debug_0000,-137.21123696215946,515.5247726805612,0.0,-361.10144008241963,-171.12787122846697,0.7097962545427833
debug_0000,400.5659973511948,374.2007045241352,0.0,286.92266548400835,-549.1370275721177,0.5023625443468577
debug_0000,529.2979204033738,-216.11772930027666,0.6662591598829183,-489.35697360963263,160.15774328611715,0.0
debug_0000,561.4454369316752,-273.2140696425693,0.2244578882463143,-527.8054027879541,-170.81617235117886,0.0
debug_0000,564.8380789717403,77.89107444066747,0.0,-482.2382138269121,402.0758068066965,0.0
debug_0000,331.8390076227239,-120.72026746097708,0.0,-507.54681432058334,37.4964088894963,0.0
debug_0000,-440.8156983178046,423.4693662627073,0.0,560.6928895605538,-514.4483108135563,0.0
debug_0000,214.2400034278551,-232.1686563393002,0.0,-455.8649366326257,-55.3901924609147,0.0
debug_0000,-553.2175024753333,-232.6462613892752,0.0,456.28861750872625,365.055490633892,0.0
debug_0000,-564.0676870900254,-445.0581606103677,0.12200294064236106,203.57627514536122,238.00784246183562,0.8412242774601704
debug_0000,18.136008027176864,334.69959865940064,0.0,107.03288823600981,-560.3399215821175,0.6955158893468542
debug_0000,510.97198573040333,2.891521641654858,0.0,-231.110538577342,-520.5978243985712,0.7172306620619272
debug_0000,517.0605183059077,361.2089735186187,0.0,-536.1997221087515,-243.42203736001446,0.0
debug_0000,251.6875692399463,380.706860003364,0.0,-574.1079367467037,-536.2249820714454,0.7241809922202508
debug_0000,206.16851717219808,-557.6437792641493,0.6490306769680916,-473.83871242401165,472.348039782395,0.0
debug_0000,572.4415180303279,-299.3681849838601,0.0,-371.31856497331523,-170.20182474948882,0.5209619426641451
debug_0000,140.6045822646028,-357.5400614874648,0.0,-494.2396610203207,93.60136306501933,0.0
debug_0000,578.9218998509948,393.73191121857167,0.0,-454.817834879347,-461.8237434027382,0.04120037939063879
debug_0000,507.2926843438483,402.81547293863764,0.0,-493.4862840443226,257.72924124866836,0.0
debug_0000,544.0640291040171,-314.4618282338952,0.0,-476.7296435228983,-283.7686663415192,0.0
debug_0000,561.3615157715001,502.25583316857137,0.0,-479.3703577318303,-378.9001534755379,0.0
debug_0000,-462.29354521759365,-129.65104544415948,0.0,570.7215930344196,10.157303243221367,0.0
debug_0000,518.7368771190543,-56.371434626296804,0.0,-497.53250028751347,326.81362054515876,0.0
debug_0000,-65.84938416444051,-377.9643926117717,0.014602919269811332,354.97734593694577,503.7913348039949,0.0
debug_0000,344.65453235128024,-574.2616049425934,0.9355449128033346,-465.134530353991,430.4285618889479,0.0
debug_0000,561.9282382299887,170.89732215129752,0.0,-166.77479633283158,-519.7685823934103,0.7131457260759126
debug_0000,129.0584202719901,-430.59533127909526,0.11539549957866481,-385.256902200894,463.89720779074725,0.0
debug_0000,-404.39278580726494,-31.496448709019877,0.0,494.5608747210341,-249.61307281246837,0.3339222767860618
debug_0000,558.5441554021612,156.36894024558862,0.0,-173.62582968753935,-410.77425405412714,0.13897987388359198
debug_0000,-568.2229455913371,-194.55029128056276,0.0,550.5693067237152,520.3871905220358,0.0
debug_0000,-476.39082497880804,-555.7729428108107,0.8926152516155172,535.1528282575573,325.70324229854987,0.0
debug_0000,417.98561214818085,-523.6543865775602,0.06300666513034847,-479.08806466378087,118.6091430131732,0.0
debug_0000,530.7597199366403,495.0434844920077,0.0,-567.0956497448514,-318.9770121034713,0.0
