timestamp[ns],posX,posY,posZ,rollAngle,pitchAngle,yawAngle
16504942687636,235.05577087402344,491.3594970703125,5.391422271728516,-0.0006743124104104936,0.0022457835730165243,-2.1897389888763428
16504942688318,234.9314422607422,491.2324523925781,5.3917436599731445,-6.0720161854987964e-05,0.0029354095458984375,-2.2170932292938232
16504942688965,234.79530334472656,491.087890625,5.3915910720825195,-9.054708243638743e-06,0.0030043122824281454,-2.2456753253936768
16504942689655,234.6331024169922,490.9102478027344,5.391695976257324,1.630474071134813e-05,0.0030468699987977743,-2.2733123302459717
16504942690337,234.44374084472656,490.7004699707031,5.39180326461792,-1.4913918676029425e-05,0.0030412671621888876,-2.299984931945801
16504942691040,234.2259063720703,490.4593505859375,5.391765594482422,8.744576916797087e-06,0.003027438884600997,-2.325688123703003
16504942691730,233.97842407226562,490.18798828125,5.391584873199463,6.145126462797634e-06,0.0030113456305116415,-2.3504812717437744
16504942692476,233.70004272460938,489.88714599609375,5.391685962677002,1.7529202523292042e-05,0.00304007506929338,-2.374453067779541
16504942693201,233.38986206054688,489.55804443359375,5.391691207885742,3.194101736880839e-06,0.0030424592550843954,-2.397582769393921
16504942693910,233.04689025878906,489.20172119140625,5.3917646408081055,1.5562938642688096e-05,0.0030428171157836914,-2.4198899269104004
16504942694601,232.67013549804688,488.8193664550781,5.391847610473633,-2.396827949269209e-05,0.0030485389288514853,-2.4413576126098633
16504942695306,232.25875854492188,488.4120178222656,5.391906261444092,-9.587368367647287e-06,0.0030229089315980673,-2.46199893951416
16504942696003,231.8119354248047,487.9809265136719,5.3917083740234375,7.651431133126607e-07,0.0030113456305116415,-2.4818716049194336
16504942696764,231.32882690429688,487.5271911621094,5.391685962677002,-4.2610522541508544e-06,0.0029864308889955282,-2.500925064086914
16504942697479,230.80857849121094,487.0519104003906,5.391842842102051,8.480312317260541e-06,0.003031849628314376,-2.5191874504089355
16504942698160,230.2507781982422,486.5565490722656,5.391636848449707,2.9239761715871282e-05,0.003024697070941329,-2.5366764068603516
16504942698866,229.65447998046875,486.0423278808594,5.391759395599365,-3.355587978148833e-05,0.0030356645584106445,-2.553349256515503
16504942699615,229.01931762695312,485.5107116699219,5.391772270202637,2.648629197210539e-05,0.003014445072039962,-2.5692903995513916
16504942700424,228.34451293945312,484.96319580078125,5.391753673553467,-6.924239642103203e-06,0.0030026433523744345,-2.584467887878418
16504942701105,227.62954711914062,484.4013671875,5.391749382019043,2.8951688364031725e-05,0.0030032393988221884,-2.598820447921753
16504942701794,226.87393188476562,483.8270568847656,5.391676902770996,5.6777520512696356e-05,0.003017663722857833,-2.612403392791748
16504942702476,226.0773162841797,483.24212646484375,5.391484260559082,7.06067803548649e-05,0.0029655692633241415,-2.6251580715179443
16504942703159,225.23890686035156,482.6485595703125,5.3918657302856445,-1.6511667126906104e-05,0.0030267236288636923,-2.637054920196533
16504942703836,224.3590850830078,482.0489501953125,5.391488075256348,6.468145875260234e-05,0.002991556888446212,-2.6479368209838867
16504942704517,223.43710327148438,481.4458312988281,5.391844272613525,-2.3435963157680817e-05,0.0030010936316102743,-2.6576757431030273
16504942705203,222.47412109375,480.8446350097656,5.391765594482422,8.064253051998094e-05,0.0029791591223329306,-2.666071891784668
16504942705876,221.47373962402344,480.2549133300781,5.391744613647461,0.00012165649968665093,0.0029153821524232626,-2.6727585792541504
16504942706566,220.4419708251953,479.6825256347656,5.391767978668213,0.0002789618738461286,0.0027344224508851767,-2.677125930786133
16504942707279,219.3765106201172,479.1240234375,5.391728401184082,0.0004492114530876279,0.0025767087936401367,-2.6794393062591553
16504942707969,218.27679443359375,478.57147216796875,5.3919782638549805,0.0003346049052197486,0.0026063916739076376,-2.6798386573791504
16504942708653,217.15841674804688,478.01654052734375,5.391952991485596,2.4119199224514887e-05,0.002882480388507247,-2.679795980453491
16504942709358,216.03887939453125,477.459716796875,5.3921074867248535,3.4231659810757264e-05,0.0029184818267822266,-2.6798105239868164
16504942710041,214.91815185546875,476.90228271484375,5.393352508544922,1.4653484868176747e-05,0.002751588588580489,-2.679814577102661
16504942710717,213.79747009277344,476.3448791503906,5.394437789916992,-1.5979219369910425e-06,0.002591371536254883,-2.6798183917999268
16504942711405,212.6768798828125,475.7874450683594,5.395371437072754,-1.4913661289028823e-05,0.0024377107620239258,-2.6798207759857178
16504942712118,211.55630493164062,475.2300109863281,5.39616584777832,-2.6098869057022966e-05,0.002290964126586914,-2.679824113845825
16504942712781,210.4357452392578,474.6726379394531,5.396821975708008,-3.462106178631075e-05,0.002151012420654297,-2.679828643798828
16504942713462,209.31532287597656,474.11517333984375,5.397353172302246,-4.420848563313484e-05,0.002016425132751465,-2.679841995239258
16504942714175,208.19503784179688,473.5577392578125,5.397772789001465,-5.1665265345945954e-05,0.0018857716349884868,-2.6798605918884277
16504942714887,207.0748748779297,473.0003662109375,5.3980865478515625,-5.6991611927514896e-05,0.0017594097880646586,-2.6798832416534424
16504942715621,205.95486450195312,472.443115234375,5.3983049392700195,-6.0187412600498646e-05,0.0016369819641113281,-2.679905652999878
16504942716334,204.83499145507812,471.885986328125,5.398435592651367,-6.178531475597993e-05,0.001518368604592979,-2.6799306869506836
16504942717050,203.7152557373047,471.328857421875,5.398488521575928,-6.178536568768322e-05,0.0014038084773346782,-2.679957151412964
16504942717755,202.59568786621094,470.77178955078125,5.398471832275391,-5.965480886516161e-05,0.001293301465921104,-2.6799845695495605
16504942718445,201.4762420654297,470.2148742675781,5.398390769958496,-5.5393735237885267e-05,0.0011870859889313579,-2.680009603500366
16504942719200,200.357177734375,469.658203125,5.398260593414307,-4.953477400704287e-05,0.0010778902797028422,-2.6800074577331543
16504942719885,199.2382049560547,469.1015625,5.398083209991455,-4.527375131146982e-05,0.0009752511396072805,-2.6800057888031006
16504942720593,198.11924743652344,468.544921875,5.397866249084473,-4.048004120704718e-05,0.0008814334287308156,-2.6800036430358887
16504942721331,197.00035095214844,467.98834228515625,5.397615432739258,-3.675161497085355e-05,0.0007956027402542531,-2.680001735687256
16504942722047,195.88153076171875,467.4317626953125,5.397338390350342,-3.302320692455396e-05,0.0007156133069656789,-2.6800010204315186
16504942722761,194.76283264160156,466.87518310546875,5.397037506103516,-3.0360042728716508e-05,0.0006425380706787109,-2.680000066757202
16504942723558,193.64434814453125,466.3187255859375,5.396725654602051,-3.568634929251857e-05,0.0005695819272659719,-2.6799044609069824
16504942724253,192.52687072753906,465.7627258300781,5.396408557891846,-4.5806369598722085e-05,0.0004744529433082789,-2.679723024368286
16504942724968,191.40805053710938,465.205810546875,5.3960723876953125,-6.444849714171141e-05,0.0004359483427833766,-2.6797313690185547
16504942725703,190.29100036621094,464.64996337890625,5.395745277404785,-7.829693640815094e-05,0.0003472566313575953,-2.6795284748077393
16504942726377,189.17295837402344,464.09332275390625,5.39540958404541,-9.853696246864274e-05,0.00030326840351335704,-2.679457426071167
16504942727115,188.05673217773438,463.5374755859375,5.395095348358154,-0.00012463596067391336,0.0002127885672962293,-2.6791744232177734
16504942727804,186.93856811523438,462.9801940917969,5.394763946533203,-0.0001645833399379626,0.000198245033971034,-2.6791465282440186
16504942728509,185.82235717773438,462.42401123046875,5.394457817077637,-0.0001981391542358324,0.000129580483189784,-2.6789019107818604
16504942729216,184.7048797607422,461.866943359375,5.394150733947754,-0.0002348908019484952,0.0001118183063226752,-2.6787784099578857
16504942729930,183.58810424804688,461.3098449707031,5.39385986328125,-0.0002748382103163749,8.463858830509707e-05,-2.6786603927612305
16504942730711,182.47134399414062,460.7525634765625,5.393579483032227,-0.0003190466377418488,6.628035771427676e-05,-2.6785285472869873
16504942731476,181.35504150390625,460.1954650878906,5.393316268920898,-0.0003563309146557003,4.2080875573446974e-05,-2.678352117538452
16504942732231,180.23965454101562,459.638671875,5.3930768966674805,-0.0003882888122461736,-1.6689299400240998e-06,-2.6780612468719482
16504942732884,179.123291015625,459.0809326171875,5.392843723297119,-0.00042983421008102596,-1.0728834922701935e-06,-2.677934169769287
16504942733561,178.0084686279297,458.52392578125,5.392636775970459,-0.00046658579958602786,-3.993511199951172e-05,-2.6776070594787598
16504942734234,176.8922119140625,457.9654846191406,5.392430782318115,-0.0005235773860476911,-1.7642974853515625e-05,-2.677489995956421
16504942734943,175.77748107910156,457.4079895019531,5.392251014709473,-0.0005571332876570523,-3.993511199951172e-05,-2.6771743297576904
16504942735662,174.66131591796875,456.84930419921875,5.3920745849609375,-0.0006008090567775071,-2.145766984540387e-06,-2.6770622730255127
16504942736359,173.5470428466797,456.2911682128906,5.391928672790527,-0.0006540724425576627,-1.5974042980815284e-05,-2.6767096519470215
16504942737049,172.43101501464844,455.7316589355469,5.391783714294434,-0.0007099985959939659,3.814696901827119e-05,-2.676635503768921
16504942737796,171.316650390625,455.1729736328125,5.391664028167725,-0.0007510113646276295,4.3153759179404005e-05,-2.6763617992401123
16504942738470,170.2017364501953,454.6136169433594,5.3915510177612305,-0.0007946871919557452,7.569789158878848e-05,-2.6761951446533203
16504942739210,169.0876922607422,454.0544738769531,5.391459941864014,-0.0008346347021870315,8.964537846622989e-05,-2.675917625427246
16504942739931,167.97256469726562,453.494140625,5.391366958618164,-0.0008873650804162025,0.0001492500159656629,-2.675812244415283
16504942740698,166.85862731933594,452.93438720703125,5.391298294067383,-0.0009225188405252993,0.00017440317606087774,-2.6755623817443848
16504942741401,165.74363708496094,452.37371826171875,5.391227722167969,-0.0009614011505618691,0.00024151800607796758,-2.6754372119903564
16504942742091,164.63064575195312,451.8142395019531,5.391185760498047,-0.0009805759182199836,0.0002460479736328125,-2.6750664710998535
16504942742810,163.5156707763672,451.2529296875,5.391134262084961,-0.0010242515709251165,0.0003275871276855469,-2.6749696731567383
16504942743501,162.40257263183594,450.6925354003906,5.391106605529785,-0.0010508833220228553,0.0003510713286232203,-2.6746773719787598
16504942744190,161.28811645507812,450.13092041015625,5.3910698890686035,-0.0010897653410211205,0.0004283189482521266,-2.674579620361328
16504942744867,160.17530822753906,449.5700378417969,5.391059875488281,-0.0011126685421913862,0.00045394894550554454,-2.6742820739746094
16504942745594,159.0613250732422,449.008056640625,5.391037940979004,-0.0011488875607028604,0.0005272626294754446,-2.6741559505462646
16504942746306,157.94908142089844,448.447021484375,5.391043663024902,-0.0011685946956276894,0.0005462169647216797,-2.6737759113311768
16504942747111,156.83514404296875,447.8843688964844,5.391030311584473,-0.0012106727808713913,0.000631093920674175,-2.673666477203369
16504942747798,155.72317504882812,447.3231201171875,5.391042709350586,-0.0012144013307988644,0.0006471872329711914,-2.6732795238494873
16504942748469,154.609375,446.7598571777344,5.3910393714904785,-0.0012618055334314704,0.0007385015487670898,-2.673175811767578
16504942749131,153.49757385253906,446.197509765625,5.391055107116699,-0.0012958942679688334,0.0007653235807083547,-2.672858953475952
16504942749770,152.3844757080078,445.634033203125,5.3910603523254395,-0.0013337110867723823,0.0008407831192016602,-2.672717571258545
16504942750422,151.27301025390625,445.0715026855469,5.391081809997559,-0.0013475592713803053,0.0008646249771118164,-2.6723554134368896
16504942751056,150.1598663330078,444.50726318359375,5.391082763671875,-0.0013923003571107984,0.0009535550489090383,-2.6722347736358643
16504942751742,149.0484619140625,443.9439392089844,5.391105651855469,-0.0014183996245265007,0.0009855031967163086,-2.6719324588775635
16504942752416,147.93621826171875,443.3794860839844,5.391119003295898,-0.001463140593841672,0.001054048421792686,-2.671755075454712
16504942753070,146.82513427734375,442.8157958984375,5.391144752502441,-0.0014823152450844646,0.001083493116311729,-2.6714231967926025
16504942753727,145.7127227783203,442.25054931640625,5.391153335571289,-0.001527588814496994,0.0011667012004181743,-2.671290159225464
16504942754351,144.6021270751953,441.6865234375,5.391179084777832,-0.0015398395480588078,0.0011878013610839844,-2.670910596847534
16504942754998,143.49002075195312,441.1203308105469,5.391549110412598,-0.0015116099966689944,0.0012366770533844829,-2.6707868576049805
16504942755637,142.3796844482422,440.5550231933594,5.392221927642822,-0.0013970942236483097,0.0011934040812775493,-2.6703989505767822
16504942756324,141.26773071289062,439.9883117675781,5.392794609069824,-0.0013283845037221909,0.0012149810791015625,-2.6702685356140137
16504942756986,140.15719604492188,439.4222717285156,5.393304347991943,-0.0012729907175526023,0.0011955498484894633,-2.6699724197387695
16504942757630,139.04644775390625,438.8556213378906,5.393734931945801,-0.0012474245158955455,0.0011934040812775493,-2.6697351932525635
16504942758374,137.9365234375,438.289306640625,5.394098281860352,-0.0012271847808733582,0.0011719464091584086,-2.6694107055664062
16504942759036,136.82574462890625,437.7219543457031,5.3943891525268555,-0.001229315297678113,0.0011893509654328227,-2.6692214012145996
16504942759695,135.71652221679688,437.1553955078125,5.394629001617432,-0.0012325106654316187,0.0011622904567047954,-2.6688320636749268
16504942760308,134.60548400878906,436.5872802734375,5.394794464111328,-0.0012554138666018844,0.001204371452331543,-2.6687114238739014
16504942760962,133.4967498779297,436.0196533203125,5.394158363342285,-0.0010998852085322142,0.0011044740676879883,-2.6682698726654053
16504942761650,132.3855743408203,435.44989013671875,5.3935394287109375,-0.0010104031534865499,0.0011031627655029297,-2.6681883335113525
16504942762334,131.27670288085938,434.8815612792969,5.392996788024902,-0.0009219861822202802,0.0010287761688232422,-2.6678171157836914
16504942762977,130.166015625,434.3116455078125,5.392480850219727,-0.0008809735882095993,0.0010303258895874023,-2.667696475982666
16504942763618,129.0573272705078,433.7431945800781,5.392035484313965,-0.0008245146600529552,0.0009651183499954641,-2.6673004627227783
16504942764266,127.94672393798828,433.1728820800781,5.39161491394043,-0.0008165251347236335,0.000978231430053711,-2.667188882827759
16504942764903,126.83826446533203,432.6036071777344,5.391259670257568,-0.0008143947343342006,0.000927567423786968,-2.666832685470581
16504942765571,125.7281494140625,432.03302001953125,5.39093017578125,-0.0008314388105645776,0.0009421109571121633,-2.666691541671753
16504942766234,124.62004852294922,431.463623046875,5.39066219329834,-0.0008351672440767288,0.0008940696134231985,-2.666287660598755
16504942766878,123.5101547241211,430.8924865722656,5.390412330627441,-0.000874582096002996,0.0009195804013870656,-2.666161060333252
16504942767511,122.4022216796875,430.3224182128906,5.390218734741211,-0.000900148181244731,0.0008842944516800344,-2.6658079624176025
16504942768164,121.29296112060547,429.7510681152344,5.390045166015625,-0.0009427587501704693,0.0009045600309036672,-2.6656575202941895
16504942768833,120.1856689453125,429.1810302734375,5.389923095703125,-0.0009608683758415282,0.0008625984191894531,-2.665229558944702
16504942769454,119.07637023925781,428.6088562011719,5.389808654785156,-0.0010210557375103235,0.0009034871472977102,-2.665104389190674
16504942770143,117.96952056884766,428.03839111328125,5.389743328094482,-0.001042893622070551,0.0008636712445877492,-2.664640426635742
16504942770761,116.86035919189453,427.4656677246094,5.389679908752441,-0.0011089398758485913,0.0009163617505691946,-2.6645328998565674
16504942771397,115.75377655029297,426.8946228027344,5.389663219451904,-0.0011323759099468589,0.0008834599866531789,-2.6640753746032715
16504942772066,114.64492797851562,426.3212585449219,5.389641761779785,-0.0012021508300676942,0.0009423493756912649,-2.663975954055786
16504942772716,113.53878784179688,425.7496032714844,5.3896636962890625,-0.0012341084657236934,0.0009118317975662649,-2.6635067462921143
16504942773373,112.43021392822266,425.1756286621094,5.389675140380859,-0.0013038832694292068,0.0009779930114746094,-2.663411855697632
16504942774030,111.3243637084961,424.6029968261719,5.389725685119629,-0.0013582120882347226,0.0009582042112015188,-2.662989616394043
16504942774700,110.21647644042969,424.0285339355469,5.389763832092285,-0.0014263889752328396,0.0010181664256379008,-2.6628377437591553
16504942775339,109.11085510253906,423.4554138183594,5.389834403991699,-0.0014615426771342754,0.0010046958923339844,-2.662400960922241
16504942775978,108.0032958984375,422.8802490234375,5.389890670776367,-0.001529719214886427,0.0010696648387238383,-2.6622772216796875
16504942776619,106.89810180664062,422.3062744140625,5.390505790710449,-0.0014429005095735192,0.0010048149852082133,-2.661816120147705
16504942777306,105.79102325439453,421.7303161621094,5.391027450561523,-0.001415203558281064,0.0010215042857453227,-2.661691188812256
16504942777958,104.68677520751953,421.1553649902344,5.391519069671631,-0.0014205300249159336,0.0009604691877029836,-2.6611881256103516
16504942778631,103.57966613769531,420.578369140625,5.391922950744629,-0.001433313125744462,0.0010046958923339844,-2.6610941886901855
16504942779258,102.4752426147461,420.0029296875,5.392304420471191,-0.0014279871247708797,0.0009634494199417531,-2.6606574058532715
16504942779888,101.36898040771484,419.42572021484375,5.392611503601074,-0.0014492919435724616,0.000997900846414268,-2.6605224609375
16504942780516,100.2650146484375,418.85009765625,5.392897129058838,-0.0014391719596460462,0.0009571313275955617,-2.660036563873291
16504942781148,99.15869903564453,418.2721252441406,5.393110275268555,-0.0014737932942807674,0.0010120868682861328,-2.6598968505859375
16504942781771,98.0549545288086,417.695556640625,5.393307685852051,-0.001495098345912993,0.0009863375453278422,-2.6594645977020264
16504942782392,96.94952392578125,417.1172180175781,5.393446922302246,-0.0015414373483508825,0.0010310410289093852,-2.6593027114868164
16504942783042,95.8466796875,416.54034423828125,5.393571853637695,-0.001568601350300014,0.0009959936141967773,-2.6587777137756348
16504942783712,94.74110412597656,415.9607849121094,5.3932342529296875,-0.0015270563308149576,0.0010291336802765727,-2.658665180206299
16504942784356,93.6382827758789,415.38201904296875,5.392569541931152,-0.0014173341915011406,0.0009458064450882375,-2.6582202911376953
16504942785007,92.53359985351562,414.8016052246094,5.391948699951172,-0.0013534182216972113,0.0009412764920853078,-2.658069372177124
16504942785646,91.43123626708984,414.2228698730469,5.391415596008301,-0.0012740561505779624,0.0008635520352981985,-2.6575660705566406
16504942786292,90.32642364501953,413.6417541503906,5.3909196853637695,-0.0012511529494076967,0.0008863210096023977,-2.6574454307556152
16504942786973,89.22430419921875,413.0622863769531,5.390508651733398,-0.001222390914335847,0.0008257626905106008,-2.6569833755493164
16504942787643,88.12022399902344,412.4808654785156,5.390132904052734,-0.0012319780653342605,0.0008469819440506399,-2.656824827194214
16504942788308,87.01849365234375,411.90106201171875,5.389832496643066,-0.001212270581163466,0.0007923840894363821,-2.656327724456787
16504942788948,85.91451263427734,411.31903076171875,5.389560699462891,-0.0012420981656759977,0.0008312463178299367,-2.656186819076538
16504942789621,84.8130874633789,410.7384033203125,5.3893609046936035,-0.001260740333236754,0.0007913112640380859,-2.655729293823242
16504942790286,83.71000671386719,410.1560974121094,5.389182090759277,-0.0013012203853577375,0.0008215903653763235,-2.6555497646331787
16504942790931,82.60897827148438,409.5752868652344,5.389069557189941,-0.0013049488188698888,0.0007854699506424367,-2.6550562381744385
16504942791576,81.50589752197266,408.9921875,5.388965606689453,-0.0013587446883320808,0.0008368491544388235,-2.6548991203308105
16504942792234,80.40591430664062,408.41070556640625,5.388925552368164,-0.0013960290234535933,0.0007919072522781789,-2.654327630996704
16504942793004,79.3028793334961,407.8266296386719,5.3888840675354,-0.0014610099606215954,0.0008646249771118164,-2.654205083847046
16504942793646,78.20320892333984,407.24432373046875,5.388898849487305,-0.001506816130131483,0.0008300542249344289,-2.653610944747925
16504942794310,77.10064697265625,406.659423828125,5.3890380859375,-0.001540904981084168,0.0008940696134231985,-2.653481960296631
16504942794966,76.00119018554688,406.07574462890625,5.3896355628967285,-0.0014812498120591044,0.0008218288421630859,-2.6529643535614014
16504942795565,74.8996810913086,405.49005126953125,5.390158176422119,-0.0014652709942311049,0.0008367299451492727,-2.6527910232543945
16504942796208,73.80097198486328,404.906005859375,5.390657424926758,-0.0014397045597434044,0.000766277255024761,-2.6522161960601807
16504942796859,72.69927978515625,404.31939697265625,5.391079902648926,-0.0014508898602798581,0.0008124112500809133,-2.6521084308624268
