timestamp[ns],leftCtrl,rightCtrl
16504942749131,1.0,0.7639035582542419
16504942749770,1.0,0.7656905055046082
16504942750422,1.0,0.7641131281852722
16504942751056,1.0,0.7660654783248901
16504942751742,1.0,0.7639338374137878
16504942752416,1.0,0.7654355764389038
16504942753070,1.0,0.7643187046051025
16504942753727,1.0,0.7656840085983276
16504942754351,1.0,0.7638931274414062
16504942754998,1.0,0.7660635113716125
16504942755637,1.0,0.76381915807724
16504942756324,1.0,0.7661437392234802
16504942756986,1.0,0.7638959288597107
16504942757630,1.0,0.7652407884597778
16504942758374,1.0,0.7647486925125122
16504942759036,1.0,0.7655696272850037
16504942759695,1.0,0.7643765211105347
16504942760308,1.0,0.7662018537521362
16504942760962,1.0,0.763824462890625
16504942761650,1.0,0.7666882872581482
16504942762334,1.0,0.7635269165039062
16504942762977,1.0,0.7659693360328674
16504942763618,1.0,0.7637193202972412
16504942764266,1.0,0.7661060690879822
16504942764903,1.0,0.7635687589645386
16504942765571,1.0,0.7656185030937195
16504942766234,1.0,0.7636682987213135
16504942766878,1.0,0.7659645676612854
16504942767511,1.0,0.7635021209716797
16504942768164,1.0,0.7653892040252686
16504942768833,1.0,0.7635387182235718
16504942769454,1.0,0.765987753868103
16504942770143,1.0,0.763313889503479
16504942770761,1.0,0.766305148601532
16504942771397,1.0,0.7631749510765076
16504942772066,1.0,0.7662258744239807
16504942772716,1.0,0.7630545496940613
16504942773373,1.0,0.7662758827209473
16504942774030,1.0,0.7629634737968445
16504942774700,1.0,0.7657406330108643
16504942775339,1.0,0.7633452415466309
16504942775978,1.0,0.7658315300941467
16504942776619,1.0,0.763035774230957
16504942777306,1.0,0.7659713625907898
16504942777958,1.0,0.7629991769790649
16504942778631,1.0,0.7663456201553345
16504942779258,1.0,0.7627399563789368
16504942779888,1.0,0.7656394839286804
16504942780516,1.0,0.7629320621490479
16504942781148,1.0,0.766004204750061
16504942781771,1.0,0.7629653811454773
16504942782392,1.0,0.765455961227417
16504942783042,1.0,0.7630325555801392
16504942783712,1.0,0.7662780284881592
16504942784356,1.0,0.7626569867134094
16504942785007,1.0,0.7654681205749512
16504942785646,1.0,0.7628281712532043
16504942786292,1.0,0.765921413898468
16504942786973,1.0,0.762525737285614
16504942787643,1.0,0.7654212117195129
16504942788308,1.0,0.7627036571502686
16504942788948,1.0,0.7656518816947937
16504942789621,1.0,0.7624813914299011
16504942790286,1.0,0.7651538252830505
16504942790931,1.0,0.7626549601554871
16504942791576,1.0,0.7653831243515015
16504942792234,1.0,0.7623756527900696
16504942793004,1.0,0.766047477722168
16504942793646,1.0,0.7620969414710999
16504942794310,1.0,0.7662435173988342
16504942794966,1.0,0.7621767520904541
16504942795565,1.0,0.7654999494552612
16504942796208,1.0,0.7624455690383911
16504942796859,1.0,0.765996515750885
16504942797554,1.0,0.7618395686149597
16504942798249,1.0,0.7660665512084961
16504942798920,1.0,0.761853814125061
16504942799573,1.0,0.7652909159660339
16504942800232,1.0,0.7621127963066101
16504942800874,1.0,0.765876293182373
16504942801548,1.0,0.7619028687477112
16504942802191,1.0,0.7659115195274353
16504942802876,1.0,0.7616530060768127
16504942803557,1.0,0.7657954692840576
16504942804221,1.0,0.7617680430412292
16504942804918,1.0,0.7655118703842163
16504942805559,1.0,0.7615756988525391
16504942806243,1.0,0.7657359838485718
16504942806875,1.0,0.7612282633781433
16504942807565,1.0,0.7655908465385437
16504942808261,1.0,0.7614909410476685
16504942808912,1.0,0.7648665308952332
16504942809555,1.0,0.7616797685623169
16504942810206,1.0,0.7654713988304138
16504942810879,1.0,0.7611173987388611
16504942811579,1.0,0.7654253840446472
16504942812248,1.0,0.7610907554626465
16504942812880,1.0,0.7647035717964172
16504942813591,1.0,0.761299729347229
16504942814245,1.0,0.7645479440689087
16504942814880,1.0,0.7610049247741699
16504942815506,1.0,0.7650967240333557
16504942816210,1.0,0.7606303095817566
16504942816860,1.0,0.7644383907318115
16504942817513,1.0,0.7607466578483582
16504942818175,1.0,0.7639138698577881
16504942818881,1.0,0.7613456845283508
16504942819534,1.0,0.7643608450889587
16504942820198,1.0,0.7605688571929932
16504942820863,1.0,0.7646267414093018
16504942821514,1.0,0.7604342699050903
16504942822150,1.0,0.7644805312156677
16504942822786,1.0,0.7599414587020874
16504942823454,1.0,0.7643232345581055
16504942824074,1.0,0.759770393371582
16504942824689,1.0,0.7635369300842285
16504942825329,1.0,0.7602671980857849
16504942825961,1.0,0.7632124423980713
16504942826560,1.0,0.7603983283042908
16504942827130,1.0,0.7636738419532776
16504942827753,1.0,0.7598249912261963
16504942828362,1.0,0.763576090335846
16504942828999,1.0,0.7595319151878357
16504942829647,1.0,0.7635636925697327
16504942830328,1.0,0.7592460513114929
16504942830978,1.0,0.7635618448257446
16504942831590,1.0,0.7589884400367737
16504942832235,1.0,0.7631856799125671
16504942832876,1.0,0.7587892413139343
16504942833522,1.0,0.7629478573799133
16504942834147,1.0,0.7587437629699707
16504942834775,1.0,0.7628962993621826
16504942835389,1.0,0.7583079934120178
16504942836034,1.0,0.7629601359367371
16504942836712,1.0,0.7580832839012146
16504942837355,1.0,0.7622628808021545
16504942838009,1.0,0.758027195930481
16504942838637,1.0,0.7619452476501465
16504942839369,1.0,0.7579572200775146
16504942840001,1.0,0.7618387937545776
16504942840664,1.0,0.7577642202377319
16504942841313,1.0,0.7616421580314636
16504942841960,1.0,0.7575249671936035
16504942842616,1.0,0.7614116072654724
16504942843308,1.0,0.757327675819397
16504942843986,1.0,0.7611412405967712
16504942844707,1.0,0.7571079730987549
16504942845404,1.0,0.7610523700714111
16504942846082,1.0,0.7569579482078552
16504942846772,1.0,0.7606884241104126
16504942847461,1.0,0.7570810317993164
16504942848110,1.0,0.7605727314949036
16504942848787,1.0,0.7566841840744019
16504942849458,1.0,0.7602488398551941
16504942850122,1.0,0.7566657066345215
16504942850778,1.0,0.7600057125091553
16504942851508,1.0,0.7564370632171631
16504942852253,1.0,0.7597096562385559
16504942852954,1.0,0.756246030330658
16504942853712,1.0,0.7594290375709534
16504942854462,1.0,0.7560039162635803
16504942855188,1.0,0.7591224908828735
16504942855931,1.0,0.7557322978973389
16504942856662,1.0,0.7587714791297913
16504942857392,1.0,0.7554988861083984
16504942858136,1.0,0.7584138512611389
16504942858853,1.0,0.7551479339599609
16504942859591,1.0,0.7580617070198059
16504942860304,1.0,0.7547591924667358
16504942861006,1.0,0.7576339244842529
16504942861741,1.0,0.7543474435806274
16504942862495,1.0,0.7571636438369751
16504942863168,1.0,0.7539016008377075
16504942863883,1.0,0.7566574811935425
16504942864594,1.0,0.753460168838501
16504942865392,1.0,0.7561009526252747
16504942866160,1.0,0.7529374361038208
16504942866962,1.0,0.7554897665977478
16504942867723,1.0,0.7523964047431946
16504942868458,1.0,0.75482177734375
16504942869233,1.0,0.7582971453666687
16504942869958,1.0,0.7526609897613525
16504942870701,1.0,0.755287766456604
16504942871419,1.0,0.7541813850402832
16504942872185,1.0,0.7540225386619568
16504942873056,1.0,0.7534042000770569
16504942873808,1.0,0.7525721788406372
16504942874540,1.0,0.759082019329071
16504942875246,1.0,0.7461458444595337
16504942875914,1.0,0.7450569868087769
16504942876744,1.0,0.7445741891860962
16504942877495,1.0,0.7579037547111511
16504942878246,1.0,0.7607447504997253
16504942879009,1.0,0.7579131126403809
16504942879797,1.0,0.7689827680587769
16504942880580,1.0,0.7887125015258789
16504942881394,1.0,0.7942570447921753
16504942882193,1.0,0.7756245732307434
16504942882931,1.0,0.7767489552497864
16504942883713,1.0,0.7808100581169128
16504942884473,1.0,0.786759614944458
16504942885195,1.0,0.7770939469337463
16504942885915,1.0,0.7619040012359619
16504942886681,1.0,0.7618748545646667
16504942887411,1.0,0.7549102902412415
16504942888136,0.9878185391426086,0.7012763619422913
16504942888884,0.9242075681686401,0.6513100862503052
16504942889597,0.855374276638031,0.6083773970603943
16504942890320,0.7848995327949524,0.5698006749153137
16504942891070,0.7126527428627014,0.5337637066841125
16504942891762,0.6599121689796448,0.5048304200172424
16504942892516,0.6177709102630615,0.47069764137268066
16504942893246,0.5785616040229797,0.4385085701942444
16504942893998,0.5420832633972168,0.40836861729621887
16504942894763,0.5092859268188477,0.37876245379447937
16504942895522,0.4792240560054779,0.35179051756858826
16504942896266,0.452116996049881,0.32661107182502747
16504942897003,0.4277283847332001,0.30318328738212585
16504942897713,0.40641599893569946,0.28142863512039185
16504942898466,0.3885418474674225,0.26153627038002014
16504942899202,0.3732917606830597,0.24310210347175598
16504942899914,0.36111530661582947,0.22639808058738708
16504942900628,0.0,0.0
16504942901376,0.0,0.0
16504942902138,0.4218709468841553,0.6046748161315918
16504942902930,1.0,0.6713283061981201
16504942903670,1.0,0.678145706653595
16504942904395,1.0,0.6827256679534912
16504942905080,1.0,0.6765139102935791
16504942905797,1.0,0.6698843836784363
16504942906500,1.0,0.6732497215270996
16504942907238,1.0,0.6743619441986084
16504942907993,1.0,0.6723225116729736
16504942908707,1.0,0.6620055437088013
16504942909416,1.0,0.6633570790290833
16504942910117,1.0,0.6574600338935852
16504942910837,1.0,0.6535148024559021
16504942911635,1.0,0.6495215892791748
16504942912358,1.0,0.6456491351127625
16504942913068,1.0,0.6393775939941406
16504942913796,1.0,0.6384885311126709
16504942914515,1.0,0.6445672512054443
16504942915255,1.0,0.6559399366378784
16504942915980,1.0,0.6703861951828003
16504942916738,1.0,0.6630285978317261
16504942917455,1.0,0.6827420592308044
16504942918165,1.0,0.694354236125946
16504942918918,1.0,0.700768232345581
16504942919640,1.0,0.7077622413635254
16504942920402,1.0,0.7105326652526855
16504942921151,1.0,0.7156931757926941
16504942921845,1.0,0.7186965346336365
16504942922568,1.0,0.7223600745201111
16504942923274,1.0,0.724165678024292
16504942923979,1.0,0.7266777157783508
16504942924675,1.0,0.7279502749443054
16504942925435,1.0,0.7297959923744202
16504942926189,1.0,0.7308615446090698
16504942926891,1.0,0.7320400476455688
16504942927598,1.0,0.7331354022026062
16504942928319,1.0,0.733717679977417
16504942929009,1.0,0.734376847743988
16504942929701,1.0,0.7346349358558655
16504942930404,1.0,0.7350780367851257
16504942931120,1.0,0.7351154685020447
16504942931864,1.0,0.735223114490509
16504942932586,1.0,0.7350016832351685
16504942933272,1.0,0.7347936034202576
16504942933986,1.0,0.7343711853027344
16504942934682,1.0,0.7338231205940247
16504942935439,1.0,0.7331560254096985
16504942936082,1.0,0.7322509288787842
16504942936747,1.0,0.7312456369400024
16504942937415,1.0,0.7267720699310303
16504942938114,1.0,0.6683748364448547
16504942938822,0.9368876218795776,0.6203607320785522
16504942939533,0.8667019009590149,0.5805853009223938
16504942940225,0.7945407629013062,0.544190526008606
16504942940929,0.7201226353645325,0.5108054280281067
16504942941574,0.6612499952316284,0.48610174655914307
16504942942249,0.6210886240005493,0.45295703411102295
16504942942938,0.580397367477417,0.4220397472381592
16504942943636,0.5474947690963745,0.39064034819602966
16504942944338,0.5129191875457764,0.36215636134147644
16504942945056,0.4849684238433838,0.3327751159667969
16504942945709,0.458681583404541,0.30803561210632324
16504942946397,0.4360940456390381,0.2837541103363037
16504942947064,0.4188436269760132,0.25807201862335205
16504942947735,0.40329709649086,0.23636236786842346
16504942948394,0.39000698924064636,0.2161688506603241
16504942949054,0.3822360038757324,0.19330477714538574
16504942949744,0.0,0.0
16504942950436,0.0,0.0
16504942951140,-0.03819477558135986,1.0
16504942951825,-0.09372162818908691,1.0
16504942952510,-0.09497952461242676,1.0
16504942953193,-0.0944204330444336,1.0
16504942953882,-0.09212279319763184,1.0
16504942954685,-0.08819162845611572,1.0
16504942955389,-0.08278536796569824,1.0
16504942956071,-0.024332165718078613,1.0
16504942956772,0.0671921968460083,1.0
16504942957434,0.16052818298339844,1.0
16504942958154,0.2325693964958191,1.0
16504942958922,0.28432732820510864,1.0
16504942959656,0.3290262818336487,1.0
16504942960345,0.37539154291152954,1.0
16504942961041,0.41401535272598267,1.0
16504942961659,0.4449041485786438,1.0
16504942962327,0.4694480895996094,1.0
16504942963012,0.4838084578514099,1.0
16504942963694,0.4661666750907898,1.0
16504942964390,0.42456573247909546,1.0
16504942965097,0.40526503324508667,1.0
16504942965768,0.40009021759033203,1.0
16504942966487,0.3961678147315979,0.9512253403663635
16504942967168,0.3941860795021057,0.8714428544044495
16504942967882,0.39184266328811646,0.7912402749061584
16504942968580,0.38941943645477295,0.7107754945755005
16504942969198,0.38261258602142334,0.639288067817688
16504942969791,0.3712024986743927,0.5946018695831299
16504942970407,0.35081642866134644,0.5633212924003601
16504942971012,0.33002808690071106,0.5352683067321777
16504942971632,0.31054508686065674,0.5087257623672485
16504942972284,0.2898876965045929,0.48997214436531067
16504942972935,0.26801756024360657,0.4720502197742462
16504942973568,0.25027504563331604,0.45441022515296936
16504942974178,0.23361918330192566,0.4355144202709198
16504942974793,0.2167167067527771,0.4177214503288269
16504942975386,0.0,0.0
16504942976004,0.0,0.0
16504942976546,0.9062877297401428,0.8749154210090637
16504942977091,0.7199594974517822,1.0
16504942977627,0.7509390711784363,1.0
16504942978218,0.7760609984397888,1.0
16504942978810,0.8056694865226746,0.989078938961029
16504942979465,0.8277899026870728,0.968438982963562
16504942980082,0.8515635132789612,0.9458449482917786
16504942980677,0.8734238147735596,0.9248960018157959
16504942981276,0.8950756788253784,0.9039305448532104
16504942982101,0.9155780076980591,0.8839160203933716
16504942982697,0.934814989566803,0.8649917244911194
16504942983272,0.9527580142021179,0.8472089171409607
16504942983889,0.969573974609375,0.8304221630096436
16504942984494,-4.2557716369628906e-05,1.0
16504942985086,1.0,0.7817702293395996
16504942985677,1.0,0.7439274191856384
16504942986286,1.0,0.7276943922042847
16504942986870,1.0,0.7137749791145325
16504942987460,1.0,0.7070936560630798
16504942988049,1.0,0.7015826106071472
16504942988627,1.0,0.7015952467918396
16504942989211,1.0,0.710777223110199
16504942989796,1.0,0.7214364409446716
16504942990375,1.0,0.7314959168434143
16504942991030,1.0,0.7399442791938782
16504942991613,1.0,0.7465924620628357
16504942992207,1.0,0.7490060925483704
16504942992783,1.0,0.7512578368186951
16504942993354,1.0,0.7524101138114929
16504942993928,1.0,0.7543827295303345
16504942994516,1.0,0.7550240159034729
16504942995111,1.0,0.7569329738616943
16504942995699,1.0,0.7569470405578613
16504942996313,1.0,0.7590366005897522
16504942996925,1.0,0.7582277655601501
16504942997539,1.0,0.7607205510139465
16504942998156,1.0,0.7591663002967834
16504942998741,1.0,0.7620015740394592
16504942999371,1.0,0.7597988247871399
16504942999957,1.0,0.7632563710212708
16504943000560,1.0,0.760215699672699
16504943001150,1.0,0.7642030119895935
16504943001752,1.0,0.7604868412017822
16504943002354,1.0,0.7649084329605103
16504943002973,1.0,0.760748028755188
16504943003547,1.0,0.7656453251838684
16504943004111,1.0,0.7609681487083435
16504943004690,1.0,0.7660820484161377
16504943005325,1.0,0.7618942260742188
16504943005874,1.0,0.7654406428337097
16504943006429,1.0,0.7621298432350159
16504943006997,1.0,0.7655136585235596
16504943007564,1.0,0.7644773125648499
16504943008124,1.0,0.765285849571228
16504943008697,1.0,0.7633504271507263
16504943009290,1.0,0.7656248211860657
16504943009871,1.0,0.763478696346283
16504943010476,1.0,0.7652302980422974
16504943011086,1.0,0.7637911438941956
16504943011696,1.0,0.7657032608985901
16504943012307,1.0,0.7634772062301636
16504943012916,1.0,0.7655189037322998
16504943013543,1.0,0.7638905048370361
16504943014167,1.0,0.7662005424499512
16504943014748,1.0,0.7630799412727356
16504943015397,1.0,0.765733540058136
16504943015977,1.0,0.7632883191108704
16504943016544,1.0,0.7656720280647278
16504943017086,1.0,0.7631794214248657
16504943017594,1.0,0.766430139541626
16504943018138,1.0,0.7626868486404419
16504943018695,1.0,0.7655895352363586
16504943019301,1.0,0.7629350423812866
16504943019919,1.0,0.766374409198761
16504943020513,1.0,0.7629775404930115
16504943021112,1.0,0.7650863528251648
16504943021675,1.0,0.762983500957489
16504943022236,1.0,0.7653680443763733
16504943022803,1.0,0.7627936601638794
16504943023336,1.0,0.7654106616973877
16504943023843,1.0,0.7625223398208618
16504943024366,1.0,0.7644971609115601
16504943024907,1.0,0.7633591890335083
16504943025504,1.0,0.7650037407875061
16504943026066,1.0,0.763562798500061
16504943026606,1.0,0.7633773684501648
16504943027176,1.0,0.7645780444145203
16504943027731,1.0,0.7623879909515381
16504943028293,1.0,0.7647529244422913
16504943028878,1.0,0.762275218963623
16504943029396,1.0,0.7644808888435364
16504943029966,1.0,0.7623078227043152
16504943030507,1.0,0.7645472884178162
16504943031046,1.0,0.7620025873184204
16504943031562,1.0,0.7654826045036316
16504943032101,1.0,0.7616786956787109
16504943032615,1.0,0.7654880285263062
16504943033165,1.0,0.7615517377853394
16504943033722,1.0,0.76575767993927
16504943034240,1.0,0.761397659778595
16504943034810,1.0,0.7659467458724976
16504943035382,1.0,0.7616235613822937
16504943035921,1.0,0.7650357484817505
16504943036433,1.0,0.7616915702819824
16504943036976,1.0,0.7656663656234741
16504943037560,1.0,0.7617137432098389
16504943038125,1.0,0.7652786374092102
16504943038679,1.0,0.7617461681365967
16504943039218,1.0,0.7647444009780884
16504943039725,1.0,0.7617572546005249
16504943040215,1.0,0.7647992968559265
16504943040721,1.0,0.7613683938980103
16504943041249,1.0,0.7650254368782043
16504943041779,1.0,0.7610093355178833
16504943042315,1.0,0.7643927335739136
16504943042878,1.0,0.761152982711792
16504943043462,1.0,0.7644894123077393
16504943044013,1.0,0.7607834339141846
16504943044558,1.0,0.7652559876441956
16504943045088,1.0,0.7613255977630615
16504943045609,1.0,0.765005350112915
16504943046124,1.0,0.7607561349868774
16504943046635,1.0,0.7652034163475037
16504943047158,1.0,0.7604021430015564
16504943047661,1.0,0.7651020884513855
16504943048203,1.0,0.7605128884315491
16504943048734,1.0,0.7642137408256531
16504943049272,1.0,0.7606983780860901
16504943049811,1.0,0.7646525502204895
16504943050334,1.0,0.7602611184120178
16504943050852,1.0,0.7645504474639893
16504943051381,1.0,0.7599928379058838
16504943051986,1.0,0.7644213438034058
16504943052524,1.0,0.7596979141235352
16504943053059,1.0,0.7642426490783691
16504943053583,1.0,0.7606288194656372
16504943054115,1.0,0.7624294757843018
16504943054632,1.0,0.7618938684463501
16504943055122,1.0,0.7618273496627808
16504943055673,1.0,0.7623430490493774
16504943056223,1.0,0.7619345188140869
16504943056737,1.0,0.7630515694618225
16504943057246,1.0,0.762204110622406
16504943057758,1.0,0.7623996734619141
16504943058295,1.0,0.7622416615486145
16504943058854,1.0,0.7620340585708618
16504943059422,1.0,0.761286199092865
16504943059940,1.0,0.7622796893119812
16504943060499,1.0,0.7613388895988464
16504943061029,1.0,0.7628293633460999
16504943061557,1.0,0.7603169083595276
16504943062064,1.0,0.7629492878913879
16504943062601,1.0,0.7598666548728943
16504943063127,1.0,0.7633556127548218
16504943063654,1.0,0.7590036392211914
16504943064172,1.0,0.7632817029953003
16504943064670,1.0,0.7584978938102722
16504943065187,1.0,0.7630639672279358
16504943065732,1.0,-0.0014562606811523438
16504943066317,1.0,0.7664369344711304
16504943066847,1.0,0.7628241181373596
16504943067385,1.0,0.7626272439956665
16504943067944,1.0,0.7596439719200134
16504943068467,1.0,0.7619831562042236
16504943069015,1.0,0.7595999836921692
16504943069609,1.0,0.7616271376609802
16504943070152,1.0,0.7590423226356506
16504943070650,1.0,0.7615249752998352
16504943071175,1.0,0.7593745589256287
16504943071698,1.0,0.7604308724403381
16504943072219,1.0,0.7600985765457153
16504943072757,1.0,0.760813295841217
16504943073343,1.0,0.7592355608940125
16504943073920,1.0,0.7600720524787903
16504943074489,1.0,0.7599270343780518
16504943075054,1.0,0.7596160173416138
16504943075834,1.0,0.7589313983917236
16504943076387,1.0,0.7594764232635498
16504943076928,1.0,0.75846928358078
16504943077481,1.0,0.7593451738357544
16504943078025,1.0,0.7579447627067566
16504943078588,1.0,0.7592924237251282
16504943079144,1.0,0.7573379874229431
16504943079707,1.0,0.7592425346374512
16504943080294,1.0,0.7566784620285034
16504943080867,1.0,0.7592048048973083
16504943081357,1.0,0.755991518497467
16504943081890,1.0,0.7589503526687622
16504943082457,1.0,0.7554351091384888
16504943083005,1.0,0.758554220199585
16504943083548,1.0,0.7548466324806213
16504943084091,1.0,0.7581225037574768
16504943084619,1.0,0.754450798034668
16504943085175,1.0,0.7576902508735657
16504943085741,1.0,0.7540074586868286
16504943086488,1.0,0.7572616338729858
16504943087026,1.0,0.7535505890846252
16504943087527,1.0,0.756692111492157
16504943088069,1.0,0.7527427673339844
16504943088598,1.0,0.7558040022850037
16504943089158,1.0,0.7538111209869385
16504943089717,1.0,0.7540894746780396
16504943090259,1.0,0.7540175914764404
16504943090845,1.0,0.7536860704421997
16504943091420,1.0,0.7537477612495422
16504943091986,1.0,0.7532255053520203
16504943092539,1.0,0.7526534795761108
16504943093146,1.0,0.7524857521057129
16504943093671,1.0,0.7520871758460999
16504943094196,1.0,0.7519071102142334
16504943094706,1.0,0.7512525320053101
16504943095230,1.0,0.7512856721878052
16504943095766,1.0,0.7505419850349426
16504943096312,1.0,0.7504003047943115
16504943096857,1.0,0.7495779991149902
16504943097419,1.0,0.7494933009147644
16504943097972,1.0,0.7485065460205078
16504943098583,1.0,0.7484357357025146
16504943099108,1.0,0.7473119497299194
