timestamp[ns],dist,sinYaw,cosYaw
16504942668260,5.476321472079478,-0.8118644996369949,0.5838458993854216
16504942669143,5.47624529169525,-0.757776708823843,0.6525139535397727
16504942669928,5.475893567011158,-0.6995129559147998,0.714619916114391
16504942670776,5.4752662720027185,-0.637762358948159,0.7702331942398221
16504942671578,5.474402812632348,-0.5748185930728876,0.8182808717413025
16504942672325,5.473413479968155,-0.5128723209909098,0.8584648987357592
16504942673075,5.472368622466164,-0.45317994891055674,0.8914190562835334
16504942673780,5.471291562274646,-0.3964301163209144,0.9180649012318172
16504942674524,5.4701910673581935,-0.3431755407063137,0.9392712857640912
16504942675270,5.469070868310703,-0.2938820265768993,0.9558416994748945
16504942676011,5.467934019068665,-0.248896456339376,0.9685300996983527
16504942676736,5.466782964205098,-0.2084621479243582,0.978030435560552
16504942677449,5.465622289712648,-0.17273342517580184,0.9849686105795634
16504942678228,5.464453841133499,-0.14179684405642173,0.9898957798756588
16504942678924,5.463280232491863,-0.11568238997469389,0.9932862551398478
16504942679629,5.462103792045473,-0.09438525042205857,0.995535747476084
16504942680346,5.46092537255333,-0.07787181881551011,0.9969633793848018
16504942681033,5.459753377107583,-0.06600841025930528,0.9978190666523863
16504942681724,5.458586678566386,-0.05872189519664555,0.998274380631154
16504942682356,5.45741816445018,-0.055995715485279145,0.9984310090573568
16504942682990,5.456248383898761,-0.05772387935579292,0.9983325867425734
16504942683645,5.4550773265069425,-0.06378783145378075,0.9979634825776061
16504942684273,5.453904258252619,-0.07406150311236848,0.99725367572987
16504942684957,5.452730416827534,-0.08839803727001651,0.996085230794438
16504942685620,5.451558801759124,-0.10661492982752667,0.9943003855665911
16504942686300,5.450154050740378,-0.12632075100051882,0.9919894494734633
16504942686978,5.4485314161997165,-0.1475889017130558,0.9890487935845905
16504942687636,5.446883244410255,-0.1718836555076153,0.9851172564569861
16504942688318,5.445200683595959,-0.1988663121619523,0.9800266271316841
16504942688965,5.4433092029688535,-0.2269006391167745,0.9739179123357364
16504942689655,5.441006930225001,-0.2538506632444225,0.9672434237410802
16504942690337,5.438297701034196,-0.27969813026452406,0.9600879938456315
16504942691040,5.435183067689601,-0.3044426532502068,0.9525306666359747
16504942691730,5.431667946280957,-0.32814791614953776,0.9446263521237992
16504942692476,5.427753916508027,-0.35090571598674797,0.9364107957984187
16504942693201,5.423448225827233,-0.37270539619005044,0.9279497225878229
16504942693910,5.4187561033499785,-0.39357597076140477,0.9192920946245637
16504942694601,5.4136841889255365,-0.41351434638068424,0.9104976031475072
16504942695306,5.408238438475559,-0.43254620843247377,0.9016117665440546
16504942696003,5.402426843989056,-0.4507379332345625,0.8926563255494441
16504942696764,5.396256000963391,-0.46805910762513653,0.883697160666006
16504942697479,5.3897324917829055,-0.484550808444873,0.8747631188129847
16504942698160,5.382868160246989,-0.500244296153424,0.865884313384857
16504942698866,5.375670420207552,-0.5151196326656386,0.8571182905774544
16504942699615,5.368151441535058,-0.5292658768757047,0.8484560280739312
16504942700424,5.360321985392883,-0.5426723091717901,0.839944501058348
16504942701105,5.352194832540985,-0.5553047325446011,0.8316469527471191
16504942701794,5.343785193499338,-0.5672270842796231,0.8235614335674282
16504942702476,5.335109237199563,-0.578408254166351,0.8157474434604339
16504942703159,5.326182471704698,-0.5888429012159523,0.8082475101647887
16504942703836,5.317031027215162,-0.598422717238334,0.8011805361421912
16504942704517,5.307675834048004,-0.6070676497700115,0.7946501548497393
16504942705203,5.2981723034845825,-0.6146422808582935,0.788805975244429
16504942705876,5.288623631160858,-0.6208821878332071,0.7839038900474026
16504942706566,5.279109658840626,-0.6253310449776897,0.7803595864645418
16504942707279,5.269590906766829,-0.628220308181328,0.778035503295677
16504942707969,5.259994419780521,-0.6296686674275788,0.7768638035460124
16504942708653,5.250310381132225,-0.6307997074088202,0.7759456998611094
16504942709358,5.240616171537436,-0.6319784560185283,0.7749859554394758
16504942710041,5.230923429525604,-0.6331531756362762,0.7740265216268102
16504942710717,5.221243167205207,-0.6343305501187357,0.7730619336030342
16504942711405,5.2115750797754545,-0.6355095603018753,0.772092998779886
16504942712118,5.201919198703445,-0.6366921698654675,0.7711180719137651
16504942712781,5.192276149077599,-0.6378785957084155,0.7701369340169706
16504942713462,5.182645096683202,-0.639074444146814,0.7691448854659574
16504942714175,5.173027220041641,-0.6402770135491693,0.7681440918997925
16504942714887,5.163422801218115,-0.6414854105006498,0.7671352345674215
16504942715621,5.153832586962627,-0.6426963271372013,0.7661210290054383
16504942716334,5.144256582026885,-0.643911970882411,0.7650995842073952
16504942717050,5.134693732431621,-0.6451313475531696,0.764071688000695
16504942717755,5.125144784089795,-0.6463540803181383,0.7630376156233017
16504942718445,5.115610463075565,-0.6475777357214169,0.7619993938304169
16504942719200,5.106092698260458,-0.6487831467358633,0.7609733428389664
16504942719885,5.096588449679376,-0.6499916826240214,0.7599413217608274
16504942720593,5.087097207835371,-0.6512027023105723,0.7589038414077295
16504942721331,5.077619784801518,-0.6524167191307415,0.7578604255393463
16504942722047,5.068155748100103,-0.6536343944972774,0.7568104639407264
16504942722761,5.058705344041551,-0.6548545771418476,0.7557549092108976
16504942723558,5.049270119536222,-0.6560059513331282,0.7547557166497763
16504942724253,5.0398562749824825,-0.6570945421290759,0.7538081736782775
16504942724968,5.030442206973375,-0.6583305416292625,0.7527289671310132
16504942725703,5.021058188155084,-0.6594087291978212,0.7517846286388905
16504942726377,5.01167656981914,-0.6605900749854844,0.7507467967501907
16504942727115,5.0023227183974415,-0.6616134131469833,0.7498451117024096
16504942727804,4.992961930259954,-0.6628330664352152,0.7487672041696869
16504942728509,4.983632355918384,-0.6638914502892744,0.7478289525237731
16504942729216,4.974303629409471,-0.6650448779746553,0.7468033946626621
16504942729930,4.9649910884943775,-0.6662044824610163,0.745769124829427
16504942730711,4.955690831047189,-0.6673567333549327,0.7447382026227963
16504942731476,4.946407960999007,-0.6684783806015271,0.7437315743387259
16504942732231,4.937145346777615,-0.6695170913976345,0.7427966507237709
16504942732884,4.927884496180232,-0.6706815536409791,0.7417454102356971
16504942733561,4.918650276418419,-0.6716991514197119,0.7408240344252061
16504942734234,4.90941177472713,-0.6728768465976182,0.7397545196298874
16504942734943,4.900201952111084,-0.6739092395481032,0.7388141422926995
16504942735662,4.890990308981473,-0.6750966749516716,0.7377292724768328
16504942736359,4.88180505827416,-0.676107540139218,0.7368029547761706
16504942737049,4.8726153131057615,-0.6773285507447714,0.7356806605763044
16504942737796,4.863453820350315,-0.678403993162534,0.734689064884682
16504942738470,4.8542988350634655,-0.6795617485956428,0.7336183134611843
16504942739210,4.845163701277183,-0.6806403002465272,0.7326177595993133
16504942739931,4.836028515964152,-0.6818490477086236,0.7314929091514443
16504942740698,4.826917863663126,-0.6829538704928755,0.7304615053367293
16504942741401,4.817810023320597,-0.6841539564977772,0.7293376199048267
16504942742091,4.80873534869027,-0.6851759948015289,0.728377550551728
16504942742810,4.799651874261269,-0.6864026826352889,0.7272216699680221
16504942743501,4.790598679320478,-0.6874881575312697,0.7261955888424689
16504942744190,4.781544750589722,-0.6887193800383963,0.725028010189625
16504942744867,4.772518709139461,-0.6898069261060608,0.723993373378588
16504942745594,4.763493886447702,-0.6910228857959819,0.7228328792370982
16504942746306,4.7544993784825875,-0.6920565610371517,0.7218432768443792
16504942747111,4.745499660823724,-0.693290418991032,0.7206583066441676
16504942747798,4.736535453669314,-0.6943254043366619,0.719661193126829
16504942748469,4.727562044260871,-0.6955690768815922,0.7184592259036623
16504942749131,4.718619744158886,-0.696660349503743,0.717401113345472
16504942749770,4.709678545141784,-0.697882004650235,0.7162127530178232
16504942750422,4.700767662138272,-0.6989468844275112,0.7151735822505437
16504942751056,4.691851366785988,-0.7001892725468055,0.713957269456916
16504942751742,4.682965568518929,-0.7013030215880458,0.7128632911796461
16504942752416,4.674082726628584,-0.7025096837217983,0.7116741840737929
16504942753070,4.6652272093942715,-0.7036083037285239,0.7105880346053325
16504942753727,4.656369250286479,-0.7048525461274752,0.7093538526135004
16504942754351,4.647545159984744,-0.7059230687020498,0.70828851541888
16504942754998,4.638712454009219,-0.7071791283545935,0.7070344266155909
16504942755637,4.629910398749445,-0.7082494478539374,0.7059622650075519
16504942756324,4.6211068612709365,-0.7095064190044065,0.7046989721799966
16504942756986,4.6123309995513555,-0.7106479480434863,0.7035477908014369
16504942757630,4.603565694250988,-0.7118341303187403,0.7023476140155689
16504942758374,4.5948231828171995,-0.7129611985695482,0.7012034863962624
16504942759036,4.586085408161043,-0.7141869766003702,0.6999549717334839
16504942759695,4.577377133514501,-0.7152740478944775,0.6988440715986999
16504942760308,4.5686659937206775,-0.7165539565512523,0.6975316676329083
16504942760962,4.559983775294996,-0.7176100434857903,0.696445134585864
16504942761650,4.551291543217477,-0.7189225756346588,0.6950901597942732
16504942762334,4.542637395390351,-0.7200340443178097,0.6939387401084756
16504942762977,4.533980558487118,-0.7213244115096401,0.6925973529838757
16504942763618,4.525361339901362,-0.722424848067588,0.6914494478228487
16504942764266,4.516736763815499,-0.723726998865898,0.6900863939482944
16504942764903,4.508146251795354,-0.7248606428518817,0.6888955279607764
16504942765571,4.499556621960452,-0.7261473181936418,0.6875391423622236
16504942766234,4.491002276848656,-0.7272539661515014,0.6863684642500053
16504942766878,4.482444570816313,-0.7285558538868013,0.6849863996951134
16504942767511,4.473920959166728,-0.7297031185690117,0.6837641104581746
16504942768164,4.465399903296339,-0.7309933398518644,0.6823845961715553
16504942768833,4.456915432969326,-0.7320948834511797,0.6812026729429382
16504942769454,4.448423693438313,-0.733407760514371,0.6797889796233056
16504942770143,4.4399737842704665,-0.7344904502210615,0.6786190231153724
16504942770761,4.431514872294854,-0.7358204995693625,0.6771766330976682
16504942771397,4.423097961424142,-0.7369133786989759,0.6759871835282528
16504942772066,4.414671845092511,-0.7382536838475029,0.6745231636390193
16504942772716,4.406288472517556,-0.7393441774984528,0.6733276967414428
16504942773373,4.3978957265056415,-0.7406923023236787,0.6718444115109153
16504942774030,4.389542332280982,-0.7418198429743613,0.6705992249991749
16504942774700,4.381185561813982,-0.7431338988048445,0.6691427414588842
16504942775339,4.37286709371878,-0.7442573842020237,0.6678929151149616
16504942775978,4.364543698246702,-0.7455948852489688,0.666399480109774
16504942776619,4.356257494448053,-0.7467073827037943,0.6651526776730657
16504942777306,4.3479673431547825,-0.7480483775523733,0.6636442004879286
16504942777958,4.339713842679115,-0.7491374935232896,0.6624145347119456
16504942778631,4.331453703159994,-0.7505039226948769,0.6608659939954562
16504942779258,4.323235319700214,-0.7516430810635324,0.6595700710988333
16504942779888,4.315015700627751,-0.752986163433438,0.6580363498149564
16504942780516,4.306837325336326,-0.7540982696409508,0.656761600373015
16504942781148,4.298651164617706,-0.7554431719382594,0.6552141741231348
16504942781771,4.290505240003423,-0.7565957754566811,0.6538828890260882
16504942782392,4.282358973231453,-0.7579297602092964,0.6523361699224399
16504942783042,4.274253670353037,-0.7590263495484568,0.6510599056086497
16504942783712,4.266137027753647,-0.7603973242464944,0.6494581659189232
16504942784356,4.258055304307692,-0.7615512154957734,0.6481047339565651
16504942785007,4.24997457402704,-0.7629004677914696,0.6465159520410589
16504942785646,4.241936549398064,-0.7640216908841191,0.6451905577878303
16504942786292,4.233891396636335,-0.7653952669474898,0.643560475273599
16504942786973,4.2258895973131,-0.766548184696839,0.642186795673954
16504942787643,4.217886179871896,-0.7679008590026304,0.6405687088384995
16504942788308,4.2099252145840405,-0.7690362754255233,0.6392051369315164
16504942788948,4.201959644593759,-0.7704045500921409,0.637555353830023
16504942789621,4.194034999462814,-0.7715700535730695,0.6361443644560963
16504942790286,4.186112629497293,-0.7729168338362826,0.634507342725438
16504942790931,4.1782311915665655,-0.7740642964225829,0.6331069933303625
16504942791576,4.170345558426753,-0.7754295500867597,0.6314340922473582
16504942792234,4.162504239958641,-0.7765315623440558,0.6300783544000695
16504942793004,4.1546540952649895,-0.7779226586084649,0.628360037895105
16504942793646,4.1468503842867825,-0.779015388117313,0.6270048046677411
16504942794310,4.139038496460558,-0.7804057544237794,0.6252734269599596
16504942794966,4.13126725455447,-0.7815511577649105,0.6238411559013464
16504942795565,4.123495409311702,-0.7829161651471227,0.6221272203909127
16504942796208,4.11576793620465,-0.7840300836556046,0.6207228269710932
16504942796859,4.108033106604824,-0.785439900740409,0.6189379309146407
16504942797554,4.100345836628199,-0.7865460676690558,0.6175316052108955
16504942798249,4.092651964409597,-0.7879524242541341,0.6157361262034518
16504942798920,4.085003511126149,-0.7891061599675981,0.614256842290903
16504942799573,4.077353940204886,-0.7904825388699649,0.6124845759214631
16504942800232,4.069750375325254,-0.7915950253835761,0.6110460831950203
16504942800874,4.062139049195218,-0.7929887419631734,0.609236288413341
16504942801548,4.05457602580449,-0.7941002282458068,0.6077868273498179
16504942802191,4.047006464800162,-0.7955092864258244,0.605941395854645
16504942802876,4.0394847664983375,-0.796625155029384,0.6044736242173101
16504942803557,4.031952710275322,-0.7980221640934482,0.6026280989263691
16504942804221,4.024459950787908,-0.7991550802050349,0.6011249102994187
16504942804918,4.01696656985836,-0.8005582454755041,0.5992549504185863
16504942805559,4.009522179546716,-0.801671859801302,0.5977643592610066
16504942806243,4.002072325639159,-0.8030934205482231,0.5958531344821095
16504942806875,3.9946733668424956,-0.8042094734265303,0.5943459622568517
16504942807565,3.98727032905151,-0.805606268222905,0.5924512980827747
16504942808261,3.979913730101895,-0.806763782790189,0.5908740972305899
16504942808912,3.9725594697048416,-0.8081349145140393,0.5889974193011259
16504942809555,3.965250118705581,-0.809249817842798,0.5874646647428236
16504942810206,3.957936631632677,-0.8106570911151983,0.5855212042485268
16504942810879,3.9506708678276086,-0.8117689917492362,0.5839786845719872
16504942811579,3.9433994802097114,-0.813170931759044,0.5820249442610927
16504942812248,3.936170556647056,-0.8143211685754886,0.5804145366975663
16504942812880,3.9289439539475435,-0.8156953028954229,0.5784817826296211
16504942813591,3.921765404356368,-0.8168467090978814,0.5768547944118703
16504942814245,3.914584153530941,-0.8182279488183022,0.574893923930836
16504942814880,3.9074473656120112,-0.819336279243174,0.5733132315898104
16504942815506,3.900309545578846,-0.8207371704291044,0.5713059575009061
16504942816210,3.8932189150537537,-0.8218769968124968,0.5696649911223887
16504942816860,3.886132309071188,-0.823254140950827,0.5676729863286747
16504942817513,3.8790894925310404,-0.8244135729716225,0.5659878626791949
16504942818175,3.8720531393637776,-0.8257389669609536,0.5640524429893529
16504942818881,3.865058290610195,-0.8268688118585031,0.5623948505949422
16504942819534,3.858065561925754,-0.8282397182273316,0.5603739547397885
16504942820198,3.851118414803494,-0.8293451943452558,0.5587365645959015
16504942820863,3.8441650628178285,-0.8307190015561875,0.5566919619084606
16504942821514,3.8372538996304497,-0.8318280795731542,0.5550333738016464
16504942822150,3.8303427375645627,-0.8332218919907539,0.5529387657845563
16504942822786,3.823481240284959,-0.834327607339003,0.5512689394768895
16504942823454,3.8166206928466964,-0.8357163872654072,0.5491612878345085
16504942824074,3.80980654312998,-0.8368527785054256,0.5474280108907007
16504942824689,3.8029999607397995,-0.8381903698220567,0.5453777625990666
16504942825329,3.796237212871237,-0.8393339068187866,0.5436162183602623
16504942825961,3.7894814057370123,-0.8406492794523415,0.5415799008052821
16504942826560,3.7827639932024875,-0.8417584172194116,0.5398543942956018
16504942827130,3.776049700174844,-0.8431027339286251,0.5377525267649405
16504942827753,3.769380482738598,-0.8442076174343851,0.5360163231336886
16504942828362,3.7627137567130853,-0.8455565878586179,0.5338858086977882
16504942828999,3.7560995678959612,-0.8466494887769137,0.5321509589898252
16504942829647,3.7494868163473827,-0.8480003938953079,0.5299955961641594
16504942830328,3.742921268481181,-0.8490797270191605,0.5282647226202674
16504942830978,3.7363543261238004,-0.8504313879520077,0.5260859762301422
16504942831590,3.729836958466313,-0.8515172636442009,0.5243265678142702
16504942832235,3.7233217361051385,-0.8528608410186564,0.5221382823131723
16504942832876,3.7168464220075976,-0.8539432181679285,0.5203661981191723
16504942833522,3.710374969557892,-0.8552712432170063,0.5181805674917156
16504942834147,3.7039466786290314,-0.8563430597121547,0.5164073625373916
16504942834775,3.6975211640339594,-0.8576797046914296,0.5141843289720353
16504942835389,3.691146600706936,-0.8587315542674953,0.512425719207508
16504942836034,3.684774519402333,-0.8600644761553212,0.5101853553912273
16504942836712,3.6784507080553817,-0.8611372611734919,0.5083725183550123
16504942837355,3.672135115132259,-0.8624482752710149,0.5061452088897531
16504942838009,3.665864161494038,-0.86351753896795,0.5043188077939735
16504942838637,3.659602513125617,-0.864808984129204,0.5021010067400922
16504942839369,3.653386809620634,-0.8658643797146542,0.5002787982129135
16504942840001,3.647178051937554,-0.8671459729968385,0.4980540748908357
16504942840664,3.6410150109188497,-0.8681932782261549,0.49622619000101387
16504942841313,3.6348593345219586,-0.8694667112663754,0.49399153636437276
16504942841960,3.6287503632536318,-0.870506280403685,0.49215730795929546
16504942842616,3.622647649352298,-0.8717679341829848,0.4899190432411574
16504942843308,3.6165907980489402,-0.8728012242772238,0.48807583724271697
16504942843986,3.6105418279619266,-0.8740510859247429,0.4858340243270099
16504942844707,3.604532050697348,-0.8750685121455685,0.48399906926701936
16504942845404,3.5985287262366574,-0.876305791610108,0.48175529015318763
16504942846082,3.5925717167572486,-0.8773228683399322,0.4799005987574865
16504942846772,3.5866190431912117,-0.8785320096039282,0.47768348108479053
16504942847461,3.5807063738278306,-0.8795390743966287,0.4758266665599161
16504942848110,3.574803705315654,-0.8807498805018543,0.47358172261603315
16504942848787,3.5689469146425497,-0.881752466543148,0.47171239939721177
16504942849458,3.563100475356512,-0.882940174245359,0.4694855149028296
16504942850122,3.557298483221918,-0.8839339437022914,0.4676117868177773
16504942850778,3.5515077756812916,-0.8851089680193553,0.4653838359158082
16504942851508,3.5457601180356244,-0.8860940674946612,0.4635054514790163
16504942852253,3.540021927621051,-0.8872525745902365,0.46128393521018785
16504942852954,3.534322923831266,-0.8882276045704155,0.45940365962745844
16504942853712,3.5286352653507063,-0.8893718052430033,0.45718463670469217
16504942854462,3.5229914825936732,-0.8903361301379353,0.4553038275382774
16504942855188,3.5173587548983893,-0.891464959297617,0.4530896449318809
16504942855931,3.511768781114557,-0.8924183359876506,0.45120894671208894
16504942856662,3.5061855516779143,-0.8935283469770725,0.44900678519196163
16504942857392,3.500639994581391,-0.8944711844720424,0.4471255977342177
16504942858136,3.495106619665238,-0.8955674319125789,0.4449258083068549
16504942858853,3.48961589830069,-0.8964963188599107,0.44305118245032293
16504942859591,3.48413838583163,-0.8975772273895716,0.44085725679821725
16504942860304,3.478702991781647,-0.8984921739514662,0.43898953671809554
16504942861006,3.4732803859542076,-0.8995550327106655,0.4368074439898128
16504942861741,3.467898478923417,-0.9004547617257184,0.4349496776472881
16504942862495,3.4625294480767717,-0.9014982497197672,0.4327827465971769
16504942863168,3.4571984507411457,-0.9023816941400581,0.43093767308152425
16504942863883,3.451878692896636,-0.9034033489488507,0.4287917782653967
16504942864594,3.4465930984411908,-0.9042714293194964,0.4269580566243889
16504942865392,3.4413247728824534,-0.9052725774479317,0.424831214155432
16504942866160,3.4360953529240508,-0.9061228930758225,0.423014541882311
16504942866962,3.4308816935115045,-0.9070991645723696,0.4209169818766036
16504942867723,3.425705397801975,-0.9079299028068346,0.41912204856004864
16504942868458,3.4203270463496107,-0.908638357359398,0.4175839263372274
16504942869233,3.4151538337985,-0.9096283230301613,0.41542305417650627
16504942869958,3.4100208247247012,-0.910460005130857,0.4135971216741237
16504942870701,3.404891419970359,-0.911327712347257,0.4116816740005744
16504942871419,3.39976867240357,-0.9121810924667466,0.40978732843533927
16504942872185,3.3946498910158165,-0.9130414580455427,0.4078667624237962
16504942873056,3.3895331865239746,-0.9139141741957857,0.4059074798572146
16504942873808,3.3846085342606242,-0.9144605024841286,0.4046751652825696
16504942874540,3.379786205698967,-0.9155366247623595,0.40223461899586227
16504942875246,3.375051713128899,-0.9165147690857743,0.4000008475586643
16504942875914,3.370278069867233,-0.9174078279970588,0.3979483347492724
16504942876744,3.36546050992029,-0.9177527482483185,0.39715222910448134
16504942877495,3.3604991746480137,-0.9181256686254287,0.3962893596995881
16504942878246,3.3553901249514957,-0.9187745182442717,0.39478270557992584
16504942879009,3.3504121816299954,-0.9190593063544166,0.3941192603810916
16504942879797,3.3455075599345974,-0.91871325095847,0.39492526193359584
16504942880580,3.3405348121555845,-0.9184603491077715,0.3955130681998136
16504942881394,3.3356147167162713,-0.9192117001896247,0.39376369847219206
16504942882193,3.330741667343149,-0.9199143482269311,0.39211935928518077
16504942882931,3.325781928638633,-0.9204801916743807,0.39078922290039597
16504942883713,3.320826441962721,-0.9208537698015461,0.3899081105110293
16504942884473,3.315869135343275,-0.921681009440428,0.3879486007667429
16504942885195,3.311006072339181,-0.9230141997582644,0.3847658860198118
16504942885915,3.3062202357799895,-0.9241091643197139,0.3821285810042478
16504942886681,3.3014711881320635,-0.925277406807189,0.37929107615677415
16504942887411,3.29677936365657,-0.926202551161223,0.37702630441713514
16504942888136,3.2921668587262958,-0.9266705214289568,0.3758746396268114
16504942888884,3.2876480656723985,-0.926533583750216,0.376212065440466
16504942889597,3.2832258514178547,-0.9257918659103126,0.37803362418480957
16504942890320,3.278890473027208,-0.924469485571836,0.38125604289839776
16504942891070,3.2746915227809086,-0.9228870451638407,0.38507077514238214
16504942891762,3.2706731205251485,-0.9213628480257434,0.3887036175261184
16504942892516,3.2668311606796268,-0.9198688658217702,0.39222604412732487
16504942893246,3.26316502515241,-0.9183764058615176,0.3957079442680943
16504942893998,3.25967081254433,-0.9169126377065889,0.39908797878907043
16504942894763,3.2563471026950084,-0.915437556605103,0.4024600352294362
16504942895522,3.253191932817678,-0.9139425284093587,0.4058436333918625
16504942896266,3.250204839899431,-0.9124169547198605,0.4092618974932017
16504942897003,3.247384185176662,-0.9108634331261364,0.41270789451338147
16504942897713,3.244728338254518,-0.9092904076034045,0.41616217348581136
16504942898466,3.2422329529106886,-0.9077016169723482,0.41961622292969614
16504942899202,3.239893690094561,-0.9061126739110225,0.4230364312654611
16504942899914,3.2376981499582005,-0.9045782132077804,0.4263077013024975
16504942900628,3.2356654575445396,-0.9031323692467166,0.4293622289149483
16504942901376,3.2338283879712093,-0.9017426599229198,0.43227326458518966
16504942902138,3.23196649838833,-0.9004553300219519,0.43494850112979777
16504942902930,3.229871251899933,-0.8992942713781974,0.4373440447363575
16504942903670,3.227547350674757,-0.8983329785064754,0.43931521681781555
16504942904395,3.225038163417908,-0.8979923666121911,0.4400110333914779
16504942905080,3.222341637442852,-0.8981435194597209,0.4397024203396041
16504942905797,3.2194311173366157,-0.8982382960933653,0.43950877514708164
16504942906500,3.2162923030349355,-0.8984018251156379,0.4391744079849038
16504942907238,3.212930303200596,-0.8987621815421039,0.43843647319729034
16504942907993,3.209393504425718,-0.8996261916100554,0.4366608699771345
16504942908707,3.2057052700357334,-0.9003581023630461,0.4351497299886725
16504942909416,3.2018909800128896,-0.9013033271722279,0.43318854143233265
16504942910117,3.1979724371837808,-0.9023202980157577,0.43106621276638474
16504942910837,3.1939490126716272,-0.9033936573962541,0.4288121963939685
16504942911635,3.1898202565837215,-0.9045048527676959,0.4264633293961964
16504942912358,3.185566674439867,-0.905749916117631,0.42381256405739587
16504942913068,3.181228797279224,-0.9068626359811713,0.4214263393065051
16504942913796,3.1769026193038923,-0.9075720097009662,0.4198964720110772
16504942914515,3.1725782404669833,-0.907758320235288,0.41949354231454894
16504942915255,3.168196405173614,-0.9074273697210732,0.4202089583541678
16504942915980,3.163698777925423,-0.9076301329379156,0.4197708205474765
16504942916738,3.1591389443779643,-0.9070948418773384,0.42092629739602444
16504942917455,3.1544680732339976,-0.9063540170946368,0.42251910690099537
16504942918165,3.149709147979103,-0.9056770487475427,0.4239682575051358
16504942918918,3.144884346333316,-0.9050192566647138,0.4253705973219691
16504942919640,3.1400064427373025,-0.9045540816087597,0.426358902152791
16504942920402,3.1350593425238564,-0.9041361182660105,0.42724451973883837
16504942921151,3.1300588536260956,-0.9038476510960278,0.4278544420807071
16504942921845,3.125025647035075,-0.9036264283557203,0.4283214656973012
16504942922568,3.1199643642117207,-0.9035361352105665,0.428511904582303
16504942923274,3.11488148365518,-0.9035137147150453,0.4285591759860239
16504942923979,3.109784553217223,-0.9035947806098058,0.4283882263259775
16504942924675,3.104677033822394,-0.9037273672247877,0.4281084508964447
16504942925435,3.099556090256092,-0.9039315920845877,0.42767707073377526
16504942926189,3.0944328478409187,-0.9041814663250427,0.4271485408546957
16504942926891,3.0893053259116825,-0.9044667013108177,0.42654423711958406
16504942927598,3.0841734756595995,-0.9047984221180475,0.42584012884261085
16504942928319,3.0790425941609776,-0.9051581016925598,0.4250750650653618
16504942929009,3.0739179814285142,-0.9055504792443521,0.4242385290615697
16504942929701,3.068801996407087,-0.9059532209064798,0.4233777999956717
16504942930404,3.063693676548341,-0.9063746093891701,0.4224749311552453
16504942931120,3.0585933811695196,-0.9067996295821434,0.42156189556183504
16504942931864,3.0535049326228134,-0.9072321257890913,0.42063032455614335
