joint.wheel_joint_r,joint.wheel_joint_l,joint.arm_joint_0,joint.arm_joint_1,joint.arm_joint_2,joint.arm_joint_3,joint.arm_joint_4,joint.arm_joint_5,joint.arm_joint_6,joint.gripper_finger_joint_r,joint.gripper_finger_joint_l,joint.head_pan_joint,joint.head_tilt_joint
0.01000,0.01000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,1.00000,1.00000,0.00000,0.00000
0.01000,0.01000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,1.00000,1.00000,0.00000,0.00000
0.01000,0.01000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,1.00000,1.00000,0.00000,0.00000
0.01000,0.01000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,1.00000,1.00000,0.00000,0.00000
0.01000,0.01000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,1.00000,1.00000,0.00000,0.00000
0.01000,0.01000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,1.00000,1.00000,0.00000,0.00000
0.01000,0.01000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,1.00000,1.00000,0.00000,0.00000
0.01000,0.01000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,1.00000,1.00000,0.00000,0.00000
0.01000,0.01000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,1.00000,1.00000,0.00000,0.00000
0.01000,0.01000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,1.00000,1.00000,0.00000,0.00000
0.01000,0.01000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,1.00000,1.00000,0.00000,0.00000
0.01000,0.01000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,1.00000,1.00000,0.00000,0.00000
0.01000,0.01000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,1.00000,1.00000,0.00000,0.00000
0.01000,0.01000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,1.00000,1.00000,0.00000,0.00000
0.01000,0.01000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,1.00000,1.00000,0.00000,0.00000
0.01000,0.01000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,1.00000,1.00000,0.00000,0.00000
0.01000,0.01000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,1.00000,1.00000,0.00000,0.00000
0.01000,0.01000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,1.00000,1.00000,0.00000,0.00000
0.01000,0.01000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,1.00000,1.00000,0.00000,0.00000
0.01000,0.01000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,1.00000,1.00000,0.00000,0.00000
0.01000,0.01000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,1.00000,1.00000,0.00000,0.00000
0.01000,0.01000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,1.00000,1.00000,0.00000,0.00000
0.01000,0.01000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,1.00000,1.00000,0.00000,0.00000
0.01000,0.01000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,1.00000,1.00000,0.00000,0.00000
0.01000,0.01000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,1.00000,1.00000,0.00000,0.00000
0.01000,0.01000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,1.00000,1.00000,0.00000,0.00000
0.01000,0.01000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,1.00000,1.00000,0.00000,0.00000
0.01000,0.01000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,1.00000,1.00000,0.00000,0.00000
0.01000,0.01000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,1.00000,1.00000,0.00000,0.00000
0.01000,0.01000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,1.00000,1.00000,0.00000,0.00000
0.01000,0.01000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,1.00000,1.00000,0.00000,0.00000
0.01000,0.01000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,1.00000,1.00000,0.00000,0.00000
0.01000,0.01000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,1.00000,1.00000,0.00000,0.00000
0.01000,0.01000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,1.00000,1.00000,0.00000,0.00000
0.01000,0.01000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,1.00000,1.00000,0.00000,0.00000
0.01000,0.01000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,1.00000,1.00000,0.00000,0.00000
0.01000,0.01000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,1.00000,1.00000,0.00000,0.00000
0.01000,0.01000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,1.00000,1.00000,0.00000,0.00000
0.01000,0.01000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,1.00000,1.00000,0.00000,0.00000
0.01000,0.01000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,1.00000,1.00000,0.00000,0.00000
0.01000,0.01000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,1.00000,1.00000,0.00000,0.00000
0.01000,0.01000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,1.00000,1.00000,0.00000,0.00000
0.01000,0.01000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,1.00000,1.00000,0.00000,0.00000
0.01000,0.01000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,1.00000,1.00000,0.00000,0.00000
0.01000,0.01000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,1.00000,1.00000,0.00000,0.00000
0.01000,0.01000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,1.00000,1.00000,0.00000,0.00000
0.01000,0.01000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,1.00000,1.00000,0.00000,0.00000
0.01000,0.01000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,1.00000,1.00000,0.00000,0.00000
0.01000,0.01000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,1.00000,1.00000,0.00000,0.00000
0.01000,0.01000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,1.00000,1.00000,0.00000,0.00000
0.01000,0.01000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,1.00000,1.00000,0.00000,0.00000
0.01000,0.01000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,1.00000,1.00000,0.00000,0.00000
0.01000,0.01000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,1.00000,1.00000,0.00000,0.00000
0.01000,0.01000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,1.00000,1.00000,0.00000,0.00000
0.01000,0.01000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,1.00000,1.00000,0.00000,0.00000
0.01000,0.01000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,1.00000,1.00000,0.00000,0.00000
0.01000,0.01000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,1.00000,1.00000,0.00000,0.00000
0.01000,0.01000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,1.00000,1.00000,0.00000,0.00000
0.01000,0.01000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,1.00000,1.00000,0.00000,0.00000
0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,-1.00000,-1.00000,0.00000,0.00000
0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,-1.00000,-1.00000,0.00000,0.00000
0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,-1.00000,-1.00000,0.00000,0.00000
0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,-1.00000,-1.00000,0.00000,0.00000
0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,-1.00000,-1.00000,0.00000,0.00000
0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,-1.00000,-1.00000,0.00000,0.00000
0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,-1.00000,-1.00000,0.00000,0.00000
0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,-1.00000,-1.00000,0.00000,0.00000
0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,-1.00000,-1.00000,0.00000,0.00000
0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,-1.00000,-1.00000,0.00000,0.00000
0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,-1.00000,-1.00000,0.00000,0.00000
0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,-1.00000,-1.00000,0.00000,0.00000
0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,-1.00000,-1.00000,0.00000,0.00000
0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,-1.00000,-1.00000,0.00000,0.00000
0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,-1.00000,-1.00000,0.00000,0.00000
0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,-1.00000,-1.00000,0.00000,0.00000
0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,-1.00000,-1.00000,0.00000,0.00000
0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,-1.00000,-1.00000,0.00000,0.00000
0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,-1.00000,-1.00000,0.00000,0.00000
0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,-1.00000,-1.00000,0.00000,0.00000
0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,-1.00000,-1.00000,0.00000,0.00000
0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,-1.00000,-1.00000,0.00000,0.00000
0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,-1.00000,-1.00000,0.00000,0.00000
0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,-1.00000,-1.00000,0.00000,0.00000
0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,-1.00000,-1.00000,0.00000,0.00000
0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,-1.00000,-1.00000,0.00000,0.00000
0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,-1.00000,-1.00000,0.00000,0.00000
0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,-1.00000,-1.00000,0.00000,0.00000
0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,-1.00000,-1.00000,0.00000,0.00000
0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,-1.00000,-1.00000,0.00000,0.00000
0.00950,-0.00950,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,-1.00000,-1.00000,0.00000,0.00000
0.00950,-0.00950,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,-1.00000,-1.00000,0.00000,0.00000
0.00950,-0.00950,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,-1.00000,-1.00000,0.00000,0.00000
0.00950,-0.00950,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,-1.00000,-1.00000,0.00000,0.00000
0.00950,-0.00950,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,-1.00000,-1.00000,0.00000,0.00000
0.00950,-0.00950,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,-1.00000,-1.00000,0.00000,0.00000
0.00950,-0.00950,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,-1.00000,-1.00000,0.00000,0.00000
0.00950,-0.00950,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,-1.00000,-1.00000,0.00000,0.00000
0.00950,-0.00950,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,-1.00000,-1.00000,0.00000,0.00000
0.00950,-0.00950,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,-1.00000,-1.00000,0.00000,0.00000
0.00950,-0.00950,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,-1.00000,-1.00000,0.00000,0.00000
0.00950,-0.00950,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,-1.00000,-1.00000,0.00000,0.00000
0.00950,-0.00950,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,-1.00000,-1.00000,0.00000,0.00000
0.00950,-0.00950,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,-1.00000,-1.00000,0.00000,0.00000
0.00950,-0.00950,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,-1.00000,-1.00000,0.00000,0.00000
0.00950,-0.00950,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,-1.00000,-1.00000,0.00000,0.00000
0.00950,-0.00950,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,-1.00000,-1.00000,0.00000,0.00000
0.00950,-0.00950,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,-1.00000,-1.00000,0.00000,0.00000
0.00950,-0.00950,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,-1.00000,-1.00000,0.00000,0.00000
0.00950,-0.00950,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,-1.00000,-1.00000,0.00000,0.00000
0.00950,-0.00950,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,-1.00000,-1.00000,0.00000,0.00000
0.00950,-0.00950,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,-1.00000,-1.00000,0.00000,0.00000
0.00950,-0.00950,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,-1.00000,-1.00000,0.00000,0.00000
0.00950,-0.00950,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,-1.00000,-1.00000,0.00000,0.00000
0.00950,-0.00950,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,-1.00000,-1.00000,0.00000,0.00000
0.00950,-0.00950,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,-1.00000,-1.00000,0.00000,0.00000
0.00950,-0.00950,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,-1.00000,-1.00000,0.00000,0.00000
0.00950,-0.00950,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,-1.00000,-1.00000,0.00000,0.00000
0.00950,-0.00950,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,-1.00000,-1.00000,0.00000,0.00000
0.00950,-0.00950,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,-1.00000,-1.00000,0.00000,0.00000
0.01000,0.01000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,-1.00000,-1.00000,0.00000,0.00000
0.01000,0.01000,-0.01882,-0.01283,0.03104,0.03313,-0.01864,0.03068,0.04289,-1.00000,-1.00000,0.00000,0.00000
0.01000,0.01000,-0.03765,-0.02565,0.06207,0.06627,-0.03729,0.06137,0.08579,-1.00000,-1.00000,0.00000,0.00000
0.01000,0.01000,-0.05647,-0.03848,0.09311,0.09940,-0.05593,0.09205,0.12868,-1.00000,-1.00000,0.00000,0.00000
0.01000,0.01000,-0.07530,-0.05131,0.12415,0.13254,-0.07457,0.12273,0.17158,-1.00000,-1.00000,0.00000,0.00000
0.01000,0.01000,-0.09412,-0.06413,0.15519,0.16567,-0.09322,0.15342,0.21447,-1.00000,-1.00000,0.00000,0.00000
0.01000,0.01000,-0.11295,-0.07696,0.18622,0.19881,-0.11186,0.18410,0.25737,-1.00000,-1.00000,0.00000,0.00000
0.01000,0.01000,-0.13177,-0.08979,0.21726,0.23194,-0.13051,0.21478,0.30026,-1.00000,-1.00000,0.00000,0.00000
0.01000,0.01000,-0.15059,-0.10261,0.24830,0.26508,-0.14915,0.24547,0.34316,-1.00000,-1.00000,0.00000,0.00000
0.01000,0.01000,-0.16942,-0.11544,0.27933,0.29821,-0.16779,0.27615,0.38605,-1.00000,-1.00000,0.00000,0.00000
0.01000,0.01000,-0.18824,-0.12827,0.31037,0.33134,-0.18644,0.30683,0.42895,-1.00000,-1.00000,0.00000,0.00000
0.01000,0.01000,-0.20707,-0.14109,0.34141,0.36448,-0.20508,0.33752,0.47184,-1.00000,-1.00000,0.00000,0.00000
0.01000,0.01000,-0.22589,-0.15392,0.37245,0.39761,-0.22372,0.36820,0.51474,-1.00000,-1.00000,0.00000,0.00000
0.01000,0.01000,-0.24471,-0.16675,0.40348,0.43075,-0.24237,0.39888,0.55763,-1.00000,-1.00000,0.00000,0.00000
0.01000,0.01000,-0.26354,-0.17958,0.43452,0.46388,-0.26101,0.42956,0.60053,-1.00000,-1.00000,0.00000,0.00000
0.01000,0.01000,-0.28236,-0.19240,0.46556,0.49702,-0.27965,0.46025,0.64342,-1.00000,-1.00000,0.00000,0.00000
0.01000,0.01000,-0.30119,-0.20523,0.49660,0.53015,-0.29830,0.49093,0.68632,-1.00000,-1.00000,0.00000,0.00000
0.01000,0.01000,-0.32001,-0.21806,0.52763,0.56328,-0.31694,0.52161,0.72921,-1.00000,-1.00000,0.00000,0.00000
0.01000,0.01000,-0.33884,-0.23088,0.55867,0.59642,-0.33558,0.55230,0.77211,-1.00000,-1.00000,0.00000,0.00000
0.01000,0.01000,-0.35766,-0.24371,0.58971,0.62955,-0.35423,0.58298,0.81500,-1.00000,-1.00000,0.00000,0.00000
0.01000,0.01000,-0.37648,-0.25654,0.62074,0.66269,-0.37287,0.61366,0.85790,-1.00000,-1.00000,0.00000,0.00000
0.01000,0.01000,-0.39531,-0.26936,0.65178,0.69582,-0.39152,0.64435,0.90079,-1.00000,-1.00000,0.00000,0.00000
0.01000,0.01000,-0.41413,-0.28219,0.68282,0.72896,-0.41016,0.67503,0.94369,-1.00000,-1.00000,0.00000,0.00000
0.01000,0.01000,-0.43296,-0.29502,0.71386,0.76209,-0.42880,0.70571,0.98658,-1.00000,-1.00000,0.00000,0.00000
0.01000,0.01000,-0.45178,-0.30784,0.74489,0.79523,-0.44745,0.73640,1.02948,-1.00000,-1.00000,0.00000,0.00000
0.01000,0.01000,-0.47060,-0.32067,0.77593,0.82836,-0.46609,0.76708,1.07237,-1.00000,-1.00000,0.00000,0.00000
0.01000,0.01000,-0.48943,-0.33350,0.80697,0.86149,-0.48473,0.79776,1.11526,-1.00000,-1.00000,0.00000,0.00000
0.01000,0.01000,-0.50825,-0.34632,0.83800,0.89463,-0.50338,0.82845,1.15816,-1.00000,-1.00000,0.00000,0.00000
0.01000,0.01000,-0.52708,-0.35915,0.86904,0.92776,-0.52202,0.85913,1.20105,-1.00000,-1.00000,0.00000,0.00000
0.01000,0.01000,-0.54590,-0.37198,0.90008,0.96090,-0.54066,0.88981,1.24395,-1.00000,-1.00000,0.00000,0.00000
0.01000,0.01000,-0.56473,-0.38480,0.93112,0.99403,-0.55931,0.92050,1.28684,-1.00000,-1.00000,0.00000,0.00000
0.01000,0.01000,-0.58355,-0.39763,0.96215,1.02717,-0.57795,0.95118,1.32974,-1.00000,-1.00000,0.00000,0.00000
0.01000,0.01000,-0.60237,-0.41046,0.99319,1.06030,-0.59660,0.98186,1.37263,-1.00000,-1.00000,0.00000,0.00000
0.01000,0.01000,-0.62120,-0.42328,1.02423,1.09344,-0.61524,1.01255,1.41553,-1.00000,-1.00000,0.00000,0.00000
0.01000,0.01000,-0.64002,-0.43611,1.05526,1.12657,-0.63388,1.04323,1.45842,-1.00000,-1.00000,0.00000,0.00000
0.01000,0.01000,-0.65885,-0.44894,1.08630,1.15970,-0.65253,1.07391,1.50132,-1.00000,-1.00000,0.00000,0.00000
0.01000,0.01000,-0.67767,-0.46176,1.11734,1.19284,-0.67117,1.10460,1.54421,-1.00000,-1.00000,0.00000,0.00000
0.01000,0.01000,-0.69650,-0.47459,1.14838,1.22597,-0.68981,1.13528,1.58711,-1.00000,-1.00000,0.00000,0.00000
0.01000,0.01000,-0.71532,-0.48742,1.17941,1.25911,-0.70846,1.16596,1.63000,-1.00000,-1.00000,0.00000,0.00000
0.01000,0.01000,-0.73414,-0.50025,1.21045,1.29224,-0.72710,1.19664,1.67290,-1.00000,-1.00000,0.00000,0.00000
0.01000,0.01000,-0.75297,-0.51307,1.24149,1.32538,-0.74574,1.22733,1.71579,-1.00000,-1.00000,0.00000,0.00000
0.01000,0.01000,-0.77179,-0.52590,1.27253,1.35851,-0.76439,1.25801,1.75869,-1.00000,-1.00000,0.00000,0.00000
0.01000,0.01000,-0.79062,-0.53873,1.30356,1.39164,-0.78303,1.28869,1.80158,-1.00000,-1.00000,0.00000,0.00000
0.01000,0.01000,-0.80944,-0.55155,1.33460,1.42478,-0.80167,1.31938,1.84448,-1.00000,-1.00000,0.00000,0.00000
